Brand,Stockcode,Description,Special Order Only,Sold As,Dealer excl GST,RRP in GST,Category
Q-Sys,CX-Q4K4,Q-Sys NETWORK AMP 4CH 1500W/CH @ 4 OHMS,*,EA,7093.656,,CX-Q SERIES
Q-Sys,CX-Q4K8,Q-Sys NETWORK AMP 8CH 1000W/CH @ 4 OHMS,*,EA,10563.95769,,CX-Q SERIES
Q-Sys,CX-Q8K4,Q-Sys NETWORK AMP 4CH 2500W/CH @ 4 OHMS,*,EA,8950.250769,,CX-Q SERIES
Q-Sys,CX-Q8K8,Q-Sys NETWORK AMP 8CH 1500W/CH @ 4 OHMS,*,EA,13442.01231,,CX-Q SERIES
Q-Sys,PLENUMKIT,Q-Sys SPA AMPLIFIER PLENUM KIT,*,EA,271.188,,SPA SERIES SYSTEMS POWER AMPLIFIERS
Q-Sys,SPA2-200,Q-Sys ENERGY STAR AMP 2CH 200W/CH @ 4 OHM,,EA,1410.745846,,SPA SERIES SYSTEMS POWER AMPLIFIERS
Q-Sys,SPA2-60,Q-Sys ENERGY STAR AMP 2CH 60W/CH @ 4 OHM,,EA,1211.112,,SPA SERIES SYSTEMS POWER AMPLIFIERS
Q-Sys,SPA4-100,Q-Sys ENERGY STAR AMP 4CH 100W/CH @ 4 OHM,,EA,2022.956308,,SPA SERIES SYSTEMS POWER AMPLIFIERS
Q-Sys,SPA4-60,Q-Sys ENERGY STAR AMP 4CH 60W/CH @ 4 OHM,,EA,1763.432308,,SPA SERIES SYSTEMS POWER AMPLIFIERS
Q-Sys,SPA-QF60X2,Q-Sys NETWORK AMP 2CH 60W/CH WITH MIC/LINE INPUT,,EA,2611.876154,,SPA SERIES WITH QLAN
Q-Sys,SPA-QF60X4,Q-Sys NETWORK AMP 4CH 60W/CH WITH MIC/LINE INPUT,,EA,3077.688462,,SPA SERIES WITH QLAN
Q-Sys,MP-A20V,Q-Sys MULTI CHANNEL AMP 2CH 200W @ 4 OHM 1RU,,EA,2029.610769,,MP-M SERIES
Q-Sys,MP-A40V,Q-Sys MULTI CHANNEL AMP 4CH 200W @ 4 OHM 1RU,,EA,3410.411538,,MP-M SERIES
Q-Sys,MP-A80V,Q-Sys MULTI CHANNEL AMP 8CH 200W @ 4 OHM 1RU,,EA,5456.658462,,MP-M SERIES
Q-Sys,MP-M40,Q-Sys MUSIC AND PAGING MIXER 8 X 4 ZONE,*,EA,2462.150769,,MP-M SERIES
Q-Sys,MP-M80,Q-Sys MUSIC AND PAGING MIXER 16 X 8 ZONE,,EA,3776.406923,,MP-M SERIES
Q-Sys,MP-MFC-NA-BK,Q-Sys WALL MOUNT CONTROLLER BLACK,*,EA,618.86,,MP-M SERIES
Q-Sys,MP-MFC-NA-WH,Q-Sys WALL MOUNT CONTROLLER WHITE,*,EA,618.8649231,,MP-M SERIES
Q-Sys,SVS4-2U,Q-Sys SEERVISION BASE PROCESSING 2 CAMERA,*,EA,14972.53846,,SEERVISION / AI ACCELERATOR HARDWARE
Q-Sys,VSA-100,"Q-Sys VISIONSUITE AI ACCELERATOR, ENTERPRICE AI PROCESSING UNIT",*,EA,14722.99615,,SEERVISION / AI ACCELERATOR HARDWARE
Q-Sys,CORE24F,Q-Sys Q-SYS CORE PROCESSOR CORE24F,,EA,9881.875385,,CORE PROCESSORS
Q-Sys,CORE5200,Q-Sys Q-SYS DIGITAL PROCESSOR CORE 5200,*,EA,60771.87,,CORE PROCESSORS
Q-Sys,CORE8FLEX-LIC,Q-Sys Q-SYS PROCESSOR CORE 8 FLEX INCL - LICENSES,,EA,6454.827692,,CORE PROCESSORS
Q-Sys,CORENANO-LIC,Q-Sys Q-SYS PROCESSOR CORE NANO INCL-LICENSES,,EA,5014.136769,,CORE PROCESSORS
Q-Sys,SERVERCOREX10,Q-Sys Q-SYS X-CLASS SERVER CORE-BUILD ON ENTERPRICE-GRADE,*,EA,16203.61385,,CORE PROCESSORS
Q-Sys,SERVERCOREX20R,Q-Sys Q-SYS X-CLASS SERVER CORE-BUILD ON DELL POWEREDGE,,EA,26401.57615,,CORE PROCESSORS
Q-Sys,QIO-24F,Q-Sys Q-SYS PERPHIRALS PROVIDING 8 MIC/ LINE OUTPUTS,,EA,6122.104615,,I/O PERPHIRALS
Q-Sys,QIO-AES8X8,Q-Sys 8 CHANNELS OF AES3 DIGITAL AUDIO I/O,*,EA,2136.082154,,I/O PERPHIRALS
Q-Sys,QIO-CK,Q-Sys 24-CHANNEL CABLE KIT FOR QIO PERIPHERALS,,EA,489.1029231,,I/O PERPHIRALS
Q-Sys,QIO-FLEX4A,"Q-Sys Q-SYS PERIPHERAL PROVIDING 4 FLEX I/O,4X8 GPIO LINE OUTS",*,EA,3170.850923,,I/O PERPHIRALS
Q-Sys,QIO-GP8X8,Q-Sys CONTROL EXPANSION WITH 8 LOGIC I/O,,EA,845.1166154,,I/O PERPHIRALS
Q-Sys,QIO-IR1X4,Q-Sys Q-SYS PERIPHERAL PROVIDING CONTROL EXPAN,,EA,991.5147692,,I/O PERPHIRALS
Q-Sys,QIO-L24O,Q-Sys Q-SYS PERPHIRALS PROVIDING 24 LINE OUTPUTS WITH 8X8 GPIO,,EA,5007.482308,,I/O PERPHIRALS
Q-Sys,QIO-L4O,Q-Sys Q-SYS PERPHIRALS PROVIDING 4 LINE OUTS,,EA,1068.041077,,I/O PERPHIRALS
Q-Sys,QIO-LVR4,Q-Sys Q-SYS PERIPHERAL PROVIDING 4 LOW-VOLTAGE RELAY PORTS,,EA,944.9335385,,I/O PERPHIRALS
Q-Sys,QIO-ML24I,Q-Sys Q-SYS 24 MIC/LINE INPUTS/2 LINE WITH 8X8 GPIO,*,EA,6528.026769,,I/O PERPHIRALS
Q-Sys,QIO-ML2X2,Q-Sys Q-SYS 2 MIC/LINE INPUTS/2 LINE OUTPUTS,,EA,1267.674923,,I/O PERPHIRALS
Q-Sys,QIO-ML4I,Q-Sys Q-SYS QIO PROVIDING 4 MIC/LINE INPUTS,,EA,1364.164615,,I/O PERPHIRALS
Q-Sys,QIO-ML4I-FIXED,Q-Sys Q-SYS QIO 4 MIC/LINE INPUTS - BRIGHTSIGN,,EA,1317.583385,,I/O PERPHIRALS
Q-Sys,QIO-PSU,Q-Sys EXT POWER SUPPLY FOR UP TO 4 QIO UNITS,*,EA,339.3775385,,I/O PERPHIRALS
Q-Sys,QIO-RMK,Q-Sys RACK MOUNT TRAY AND BLANKING PANELS,*,EA,339.3775385,,I/O PERPHIRALS
Q-Sys,QIO-S4,Q-Sys Q-SYS PERIPHERAL PROVIDING CONTROL EXP,,EA,841.7893846,,I/O PERPHIRALS
Q-Sys,QIO-TEL2,Q-Sys Q-SYS PERIPHERAL PROVIDING 2 RJ11 PHONE INPUT,*,EA,2212.608462,,I/O PERPHIRALS
Q-Sys,NC-12X80,Q-Sys 80° POE PTZ Q-SYS NETWORK CAMERA,,EA,6813.211765,,CAMERAS
Q-Sys,NC-20X60,Q-Sys 60° POE PTZ Q-SYS NETWORK CAMERA,*,EA,8156.064706,,CAMERAS
Q-Sys,NC-90-G2-BK,Q-Sys 110° POE QSYS NETWORK CAMERA,,EA,2473.676471,,CAMERAS
Q-Sys,NC-PRO15X-BK,Q-Sys 72° POE PTZ Q-SYS NETWORK CAMERA-BLACK,*,EA,16821,,CAMERAS
Q-Sys,NC-PRO15X-WH,Q-Sys 72° POE PTZ Q-SYS NETWORK CAMERA-WHITE,*,EA,16821,,CAMERAS
Q-Sys,PTZ-CMB1,Q-Sys CAMERA CEILING MOUNT,,EA,243.1270588,,CAMERAS
Q-Sys,PTZ-WMB1,Q-Sys CAMERA WALL MOUNT,*,EA,243.1270588,,CAMERAS
Q-Sys,IO-USBBRIDGE,Q-Sys Q-SYS I/O USB BRIDGE,*,EA,3676.59,,CARDS & ACCESSORIES
Q-Sys,PS-ACC,Q-Sys Q-SYS GOOSENECK MOUNTING FLANGE,*,EA,276.4592308,,CARDS & ACCESSORIES
Q-Sys,PS-X,Q-Sys Q-SYS PAGE STATION EXPANDER HANDHELD MIC,*,EA,1609.968462,,CARDS & ACCESSORIES
Q-Sys,PTL-1,Q-Sys PILOT TONE LOAD,*,EA,143.0709231,,CARDS & ACCESSORIES
Q-Sys,SLVS-AI-3YR,Q-Sys VISIONSUITE SLVS-AI UPDATE AND SUPPORT LICENSE,*,EA,6719.5,,CARDS & ACCESSORIES
Q-Sys,SLVS-AI-P,Q-Sys PERPETUAL VISIONSUITE LICENSE,*,EA,4473.733333,,CARDS & ACCESSORIES
Q-Sys,NM-T1-BK,Q-Sys TABLETOP NETWORK MICROPHONE,*,EA,2056.228615,,MICROPHONE
Q-Sys,PS-DB,Q-Sys DESKTOP BASE ACCESSORY FOR TOUCHSCREEN PAGE STATION,*,EA,578.9381538,,PAGING STATION
Q-Sys,PS-GN,Q-Sys REPLACEMENT GOOSENECK MIC FOR TOUCHSCREEN PAGE STATION,*,EA,549.666,,PAGING STATION
Q-Sys,PS-HH,Q-Sys RELACEMENT HANDHELD MIC FOR TOUCHCREEAN PAGE STATION,*,EA,798.5353846,,PAGING STATION
Q-Sys,PS-TSCG3-G,Q-Sys TOUCHSCREEN PAGE STATION,*,EA,6178.667538,,PAGING STATION
Q-Sys,PS-TSCG3-G-KIT,Q-Sys PAGE STATION - REQUIRES TSC-70-G3,*,EA,2578.603846,,PAGING STATION
Q-Sys,PS-TSCG3-H,Q-Sys TOUCHSCREEN PAGE STATION,*,EA,6178.667538,,PAGING STATION
Q-Sys,PS-TSCG3-H-KIT,Q-Sys PAGE STATION - REQUIRES TSC-70-G3,*,EA,2520.657692,,PAGING STATION
Q-Sys,NV-1-H-WE,Q-Sys HDMI ENCODER - WHITE,,,2075.061176,,NV SERIES NETWORK VIDEO ENDPOINT
Q-Sys,NV-1-INSERTKIT,Q-Sys ACCESSORY KIT FOR NV-1-H-WE-BLACK,,,89.83523077,,NV SERIES NETWORK VIDEO ENDPOINT
Q-Sys,NV-21-HU,Q-Sys NETWORK VIDEO ENDPOINT,,,3528.169412,,NV SERIES NETWORK VIDEO ENDPOINT
Q-Sys,NV-21-PSU,Q-Sys 12V 10A AUX POWER SUPPLY FOR NV-21-HU,,,429.7129412,,NV SERIES NETWORK VIDEO ENDPOINT
Q-Sys,NV-32-H (CORE CAPABLE),Q-Sys NETWORK VIDEO ENDPOINT W/CORE MODE,,,6530.505882,,NV SERIES NETWORK VIDEO ENDPOINT
Q-Sys,POE-90W-PSU,"Q-Sys 90W POE INJECTOR FOR NV-32-H, NV-21-HU",,,457.9835294,,NV SERIES NETWORK VIDEO ENDPOINT
Q-Sys,SLCS15-610-P,Q-Sys CAPACITY SCALING LICENSE FOR CORE 610,*,EA,8564.766667,,FEATURE LICENSES
Q-Sys,SLCS20-8N-P,Q-Sys Q-SYS CAPACITY SCALING CORE8FLEX/NANO,*,EA,2136,,FEATURE LICENSES
Q-Sys,SLQBR-P,Q-Sys AV BRIDGING FEATURE LICENSE/ TSC-70-G3 / TSC-101-G3,*,EA,1127.333333,,FEATURE LICENSES
Q-Sys,SLQCMS-NV32-P,Q-Sys CORE MODE VIDEO STREAMING FEATURE LICENSE/NV-32-H,*,EA,1646.5,,FEATURE LICENSES
Q-Sys,SLDAN-128-P,Q-Sys Q-SYS DANTE 128X128 LICENSE,*,EA,5696,,DANTE LICENSES
Q-Sys,SLDAN-16-P,Q-Sys Q-SYS DANTE 16X16 LICENSE,*,EA,922.6333333,,DANTE LICENSES
Q-Sys,SLDAN-256-P,Q-Sys Q-SYS DANTE 256X256 LICENSE,*,EA,10715.6,,DANTE LICENSES
Q-Sys,SLDAN-32-P,Q-Sys Q-SYS DANTE 32X32 LICENSE,*,EA,1518.933333,,DANTE LICENSES
Q-Sys,SLDAN-512-P,Q-Sys Q-SYS DANTE 512X512 LICENSE,*,EA,19906.33333,,DANTE LICENSES
Q-Sys,SLDAN-64-P,Q-Sys Q-SYS DANTE 64X64 LICENSE,*,EA,2957.766667,,DANTE LICENSES
Q-Sys,TSC-101-G3,Q-Sys Q-SYS 10” POE TOUCHSCREEN FOR WALL MOUNT,,EA,5102.841176,,TOUCHSCREENS
Q-Sys,TSC-50-G3,Q-Sys Q-SYS 5” POE TOUCH SCREEN FOR WALL MOUNT,,EA,2374.729412,,TOUCHSCREENS
Q-Sys,TSC-50T-G3,Q-Sys TABLE TOP MOUNTING ACCESSORY FOR TSC-50W,,EA,407.0964706,,TOUCHSCREENS
Q-Sys,TSC-70-G3,Q-Sys Q-SYS 7” POE TOUCH SCREEN FOR WALL MOUNT,,EA,3058.877647,,TOUCHSCREENS
Q-Sys,TSC-710T-G3,Q-Sys TABLE MOUNT FOR TSC-70W AND TSC-101W-G3,,EA,689.8023529,,TOUCHSCREENS
Q-Sys,NS10-125+,Q-Sys 10-PORT NETWORK SWITCH FOR QSYS,*,EA,2117.467059,,QSYS NETWORK SWITCHES
Q-Sys,NS10-720++,Q-Sys 10-PORT NETWORK SWITCH FOR QSYS,*,EA,4851.232941,,QSYS NETWORK SWITCHES
Q-Sys,NS26-1440++,Q-Sys 26-PORT NETWORK SWITCH FOR QSYS,*,EA,9145.535294,,QSYS NETWORK SWITCHES
Q-Sys,NS26-300+,Q-Sys 26-PORT NETWORK SWITCH FOR QSYS,*,EA,4664.647059,,QSYS NETWORK SWITCHES
Q-Sys,NS26-480+,Q-Sys 26-PORT NETWORK SWITCH FOR QSYS,*,EA,6205.394118,,QSYS NETWORK SWITCHES
Q-Sys,NS40-960+,Q-Sys 40-PORT NETWORK SWITCH FOR QSYS,*,EA,10143.48706,,QSYS NETWORK SWITCHES
Q-Sys,AC-S4T-BK,Q-Sys 4.5IN 16W SURFACE SPEAKER - BLACK,,EA,232.9061538,,ACOUSTIC COVERAGE SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AC-S4T-WH,Q-Sys 4.5IN 16W SURFACE SPEAKER - WH,,EA,232.9061538,,ACOUSTIC COVERAGE SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AC-S6T-BK,Q-Sys 6.5IN 30W SURFACE SPEAKER - BLACK,,EA,306.1052308,,ACOUSTIC COVERAGE SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AC-S6T-WH,Q-Sys 6.5IN 30W SURFACE SPEAKER - WH,,EA,306.1052308,,ACOUSTIC COVERAGE SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-DWL-180,Q-Sys 5.25IN ALL WEATHER LOUDSPEAKER 180 DEGREE,*,EA,1184.494154,,OUTDOOR SERIES
Q-Sys,AD-DWL-360,Q-Sys 5.25IN ALL WEATHER LANDSCAP SPEAKER 360 DEGREE,*,EA,1217.766462,,OUTDOOR SERIES
Q-Sys,AD-DWL-BASE,Q-Sys DIRECT BURIAL BASE SUPPORT ACCESSORY-360/180/SUB,*,EA,246.2150769,,OUTDOOR SERIES
Q-Sys,AD-DWL-SUB,Q-Sys 5.25IN DUAL SUBWOOFER,*,EA,1064.713846,,OUTDOOR SERIES
Q-Sys,AC-C4T,Q-Sys 4.5IN 16W CEILING SPEAKER - WH,,EA,216.27,,ACOUSTIC COVERAGE IN-CEILING LOUDSPEAKERS
Q-Sys,AC-C4T-NB,Q-Sys 4.5IN 6W OPEN FRAME CEILING SPEAKER - WH,*,EA,80.55529412,,ACOUSTIC COVERAGE IN-CEILING LOUDSPEAKERS
Q-Sys,AC-C6T,Q-Sys 6.5IN 30W CEILING SPEAKER - WH,,EA,282.8146154,,ACOUSTIC COVERAGE IN-CEILING LOUDSPEAKERS
Q-Sys,AC-C8T,"Q-Sys 8"" 80W CEILING SPEAKER - WH",*,EA,402.5949231,,ACOUSTIC COVERAGE IN-CEILING LOUDSPEAKERS
Q-Sys,PL-CA12,Q-Sys TWO-WAY PASSIVE/BI-AMP 12IN LOUDSPEAKER-BK,*,EA,4092.49,,COAXIAL PASSIVE LOUDSPEAKERS
Q-Sys,PL-CA15,Q-Sys TWO-WAY PASSIVE/BI-AMP 15IN LOUDSPEAKER-BK,*,EA,5323.569231,,COAXIAL PASSIVE LOUDSPEAKERS
Q-Sys,PL-CA5,Q-Sys TWO-WAY PASSIVE 5IN LOUDSPEAKER-BK,*,EA,1244.384308,,COAXIAL PASSIVE LOUDSPEAKERS
Q-Sys,PL-CA6,Q-Sys TWO-WAY PASSIVE 6IN LOUDSPEAKER-BK,*,EA,1567.12,,COAXIAL PASSIVE LOUDSPEAKERS
Q-Sys,PL-CA8,Q-Sys TWO-WAY PASSIVE/BI-AMP 8IN LOUDSPEAKER-BK,*,EA,2202.626769,,COAXIAL PASSIVE LOUDSPEAKERS
Q-Sys,AD-C.SAT-BK,Q-Sys 2.75IN CEILING SATELLITE LOUDSPEAKER-BLA,*,EA,164.7166154,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-C.SAT-WH,Q-Sys 2.5IN CEILING SATELLITE LOUDSPEAKER-WHIT,*,EA,164.7166154,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S.SAT-BK,Q-Sys 2.75IN SURFACE SATELLITE LOUDSPEAKER,*,EA,192.9793846,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S.SAT-WH,Q-Sys 2.75IN SURFACE SATELLITE LOUDSPEAKER,*,EA,192.9793846,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S.SUB-BK,Q-Sys 6.5IN SURFACE SUBWOOFER-BLACK,*,EA,964.8969231,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S.SUB-WH,Q-Sys 6.5IN SURFACE SUBWOOFER-WHITE,*,EA,964.8969231,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S10T-BK,Q-Sys 10IN 250W SURFACE SPEAKER - BLACK,*,EA,1583.761846,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S10T-WH,Q-Sys 10IN 250W SURFACE SPEAKER - WH,*,EA,1583.761846,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S12-BK,Q-Sys 12IN 300W SURFACE SPEAKER - BLACK,*,EA,1919.812154,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S12-WH,Q-Sys 12IN 300W SURFACE SPEAKER - WH,*,EA,1919.812154,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S282H-BK,Q-Sys 2X8IN 450W SURFACE SPEAKER - BLACK,*,EA,1829.976923,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S282H-WH,Q-Sys AD-S SERIES 2X8IN LOUDSPEAKER WHITE,*,EA,1829.976923,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S4T-BK,Q-Sys 4.5IN 50W SURFACE SPEAKER - BLACK,,EA,389.286,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S4T-WH,Q-Sys 4.5IN 50W SURFACE SPEAKER - WH,,EA,389.286,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S5T-BK,Q-Sys 5.25IN 100W SURFACE SPEAKER - BK,*,EA,492.4301538,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S5T-WH,Q-Sys 5.25IN 100W SURFACE SPEAKER - WH,*,EA,492.4301538,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S6T-BK,Q-Sys 6.5IN 150W SURFACE SPEAKER - BLACK,,EA,741.9724615,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S6T-WH,Q-Sys 6.5IN 150W SURFACE SPEAKER - WH,,EA,741.9724615,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S8T-BK,Q-Sys 8IN 200W SURFACE SPEAKER - BLACK,,EA,1184.494154,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-S8T-WH,Q-Sys 8IN 200W SURFACE SPEAKER - WH,,EA,1184.494154,,ACOUSTIC DESIGN SURFACE MOUNT LOUDSPEAKERS
Q-Sys,AD-C1200,Q-Sys 12IN 300W CEILING SPKR - NO GRILLE,*,EA,1089.574615,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,AD-C4T-LPZB-WH,Q-Sys 4.5IN TWO-WAY LOW PROFILE ZERO BEZEL CEILING SPKR - WH,,EA,402.5949231,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,AD-C4T-ZB-WH,Q-Sys 4.5IN TWO-WAY ZERO BEZEL CEILING SPKR - WH,,EA,375.9770769,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,AD-C6T-HC,Q-Sys 6.5IN TWO-WAY HIGH CEILING SPEAKER - WH,*,EA,805.1898462,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,AD-C6T-HP,Q-Sys 6.5IN TWO-WAY HIGH  POWER BLIND MOUNT CEILING SPEAKER-WH,*,EA,658.7916923,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,AD-C6T-LP,Q-Sys 6.5IN 60W LOW PROFILE CEILING SPKR - WH,*,EA,432.54,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,AD-C6T-LPZB-WH,Q-Sys 6.5IN TWO-WAY LOW PROFILE ZERO BEZEL CEILING SPKR - WH,,EA,512.3935385,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,AD-C6T-ZB-WH,Q-Sys 6.5IN TWO-WAY ZERO BEZEL CEILING SPKR - WH,,EA,485.7756923,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,AD-C820RSYSTEM,"Q-Sys 8"" 200W ROUND CEILING SPEAKER",*,EA,1567.686462,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,AD-C821RSYSTEM,"Q-Sys 8"" 200W ROUND CEILING SPEAKER",*,EA,1392.053538,,ACOUSTIC DESIGN IN-CEILING LOUDSPEAKERS
Q-Sys,NL-C179C-WH,Q-Sys ZERO BEZEL ACCESSORY FOR 17933 (NL-C4),*,EA,89.28069231,,POE SPEAKERS
Q-Sys,NL-C4-WH,"Q-Sys 4"" POE/POE+ POWERED CEILING SPEAKER",,EA,931.6246154,,POE SPEAKERS
Q-Sys,NL-SB42,"Q-Sys 3.5"" TWO-WAY NETWORK SOUNDBAR",,EA,1337.546769,,POE SPEAKERS
Q-Sys,AD-P.HALO-BK,Q-Sys INTEGRATED SUB/SAT PENDANT SYSTEM BLACK,*,EA,1404.091385,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,AD-P.HALO-WH,Q-Sys INTEGRATED SUB/SAT PENDANT SYSTEM WHITE,*,EA,1404.091385,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,AD-P.SAT-BK,Q-Sys 2.75IN PENDANT SATELLITE LOUDSPEAKER-BLA,*,EA,201.3161538,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,AD-P.SAT-WH,Q-Sys 2.75IN PENDANT SATELLITE LOUDSPEAKER-WHIT,*,EA,201.3161538,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,AD-P.SUB-BK,Q-Sys 6.5IN PENDANT SUBWOOFER-BLACK,*,EA,835.1349231,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,AD-P.SUB-WH,Q-Sys 6.5IN PENDANT SUBWOOFER-WHITE,*,EA,835.1349231,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,AD-P4T-BK,Q-Sys 4.5IN 30W PENDANT SPEAKER - BLACK,*,EA,512.3935385,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,AD-P4T-WH,Q-Sys 4.5IN 30W PENDANT SPEAKER - WH,*,EA,512.3935385,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,AD-P6T-BK,Q-Sys 6.5IN 60W PENDANT SPEAKER - BLACK,,EA,658.7916923,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,AD-P6T-WH,Q-Sys 6.5IN 60W PENDANT SPEAKER - WH,,EA,658.7916923,,ACOUSTIC DESIGN PENDANT LOUDSPEAKERS
Q-Sys,NL-P4-BK,"Q-Sys 4"" PENDANT POE/POE+ LOUDSPEAKER BLACK",*,EA,1031.441538,,PENDANT POE SPEAKERS
Q-Sys,NL-P4-WH,"Q-Sys 4"" PENDANT POE/POE+ LOUDSPEAKER WHITE",*,EA,1031.441538,,PENDANT POE SPEAKERS
Q-Sys,AD-S162T-BK,Q-Sys 16X2.75IN COLUMN SPEAKER - BLACK,*,EA,1973.047846,,ACOUSTIC DESIGN COLUMN LOUDSPEAKERS
Q-Sys,AD-S162T-WH,Q-Sys 16X2.75IN COLUMN SPEAKER - WH,*,EA,1973.047846,,ACOUSTIC DESIGN COLUMN LOUDSPEAKERS
Q-Sys,AD-S402T-BK,Q-Sys 4X2.75IN COLUMN SPEAKER - BLACK,*,EA,628.8466154,,ACOUSTIC DESIGN COLUMN LOUDSPEAKERS
Q-Sys,AD-S402T-WH,Q-Sys 4X2.75IN COLUMN SPEAKER - WH,*,EA,628.8466154,,ACOUSTIC DESIGN COLUMN LOUDSPEAKERS
Q-Sys,AD-S802T-BK,Q-Sys 8X2.75IN COLUMN SPEAKER - BLACK,*,EA,1141.240154,,ACOUSTIC DESIGN COLUMN LOUDSPEAKERS
Q-Sys,AD-S802T-WH,Q-Sys 8X2.75IN COLUMN SPEAKER - WH,*,EA,1141.240154,,ACOUSTIC DESIGN COLUMN LOUDSPEAKERS
Q-Sys,AD-C.SUB-BK,Q-Sys 6.5IN CEILING SUBWOOFER-BLACK,*,EA,761.9358462,,ACOUSTIC DESIGN SUBWOOFERS
Q-Sys,AD-C.SUB-WH,Q-Sys 6.5IN CEILING SUBWOOFER-WHITE,*,EA,761.9358462,,ACOUSTIC DESIGN SUBWOOFERS
Q-Sys,AD-C81TW-WH,"Q-Sys 8"" 100W CEILING SUBWOOFER - WHITE",*,EA,755.2813846,,ACOUSTIC DESIGN SUBWOOFERS
Q-Sys,AD-S112-SW-BK,Q-Sys 12IN 300W SURFACE SUBWOOFER - BLACK,*,EA,1583.761846,,ACOUSTIC DESIGN SUBWOOFERS
Q-Sys,AD-S112-SW-WH,Q-Sys 12IN 300W SURFACE SUBWOOFER - WHITE,*,EA,1347.528462,,ACOUSTIC DESIGN SUBWOOFERS
Q-Sys,AD-S28TW-BK,Q-Sys 2X8IN 250W SURFACE SUBWOOFER-BLACK,*,EA,1370.819077,,ACOUSTIC DESIGN SUBWOOFERS
Q-Sys,PL-SUB10,"Q-Sys 10"" PASSIVE INSTALLATION SUBWOOFER-BK",*,EA,2295.789231,,PL SERIES
Q-Sys,PL-SUB12,"Q-Sys 12"" PASSIVE INSTALLATION SUBWOOFER-BK",*,EA,2828.146154,,PL SERIES
Q-Sys,PL-SUB15,"Q-Sys 15"" PASSIVE INSTALLATION SUBWOOFER-BK",*,EA,3443.683846,,PL SERIES
Q-Sys,PL-SUB18,"Q-Sys 18"" PASSIVE INSTALLATION SUBWOOFER-BK",*,EA,4525.033846,,PL SERIES
Q-Sys,PL-DC12,"Q-Sys TWO-WAY PASSIVE  12"" POINT SOURCE LOUDSPEAKER -BLACK",*,EA,4658.12,,PL SERIES PERFORMANCE INSTALLATION LOUDSPEAKERS
