StockCode,GCode,Vendor,PartNo,Description,RRP,ETA,Block1_Price,Block2_Price,Block3_Price,ProductGroup,Stock,EAN,UPC,APN,MOQ
RZ04-03240900-R3M1,DZ00110238,Razer,RZ04-03240900-R3M1,RAZER BLACKSHARK V2 X (XBOX LICENSED) - WIRED CONSOLE ESPORTS HEADSET - BLACK - FRML PACKAGING,109.95,31/07/2026,99.00,99.00,99.00,Headset And Microphone,0,,8887910060629,,1
RZ04-03241000-R3G1,DZ00110497,Razer,RZ04-03241000-R3G1,RAZER BLACKSHARK V2 X FOR PLAYSTATION - WIRED CONSOLE ESPORTS HEADSET - BLACK - EU + ANZ PACKAGING,109.95,31/07/2026,99.00,99.00,99.00,Headset And Microphone,0,,8887910060650,,1
RZ04-04430100-R3M1,88092,Razer,RZ04-04430100-R3M1,RAZER BARRACUDA X (2022) - WIRELESS MULTI-PLATFORM GAMING AND MOBILE HEADSET - FRML PACKAGING,179.95,,147.82,147.82,147.82,Headset And Microphone,30,,8886419379850,,1
RZ04-04430200-R3M1,88093,Razer,RZ04-04430200-R3M1,RAZER BARRACUDA X (2022) - WIRELESS MULTI-PLATFORM GAMING AND MOBILE HEADSET - MERCURY WHITE - FRML PACKAGING,199.95,,147.82,147.82,147.82,Headset And Microphone,30,,8886419379874,,1
RZ04-04530100-R3M1,88628,Razer,RZ04-04530100-R3M1,RAZER BLACKSHARK V2 PRO (2023) - WIRELESS GAMING HEADSET - FRML PACKAGING,409.99,,273.47,273.47,273.47,Headset And Microphone,30,,8887910060117,,1
RZ04-04530200-R3M1,88629,Razer,RZ04-04530200-R3M1,RAZER BLACKSHARK V2 PRO (2023) - WIRELESS GAMING HEADSET - WHITE EDITION - FRML PACKAGING,409.99,,273.47,273.47,273.47,Headset And Microphone,13,,8887910060131,,1
RZ04-05170100-R3M1,DZ00111245,Razer,RZ04-05170100-R3M1,RAZER KRAKEN V4 - WIRELESS GAMING HEADSET - FRML PACKAGING,379.95,,275.64,275.64,275.64,Headset And Microphone,13,,8887910060742,,1
RZ04-05180100-R3M1,DZ00111243,Razer,RZ04-05180100-R3M1,RAZER KRAKEN V4 X - WIRED GAMING HEADSET - FRML PACKAGING,169.95,,124.36,124.36,124.36,Headset And Microphone,29,,8887910060766,,1
RZ04-05220100-R3M1,DZ00111807,Razer,RZ04-05220100-R3M1,RAZER BARRACUDA X CHROMA - WIRELESS MULTI-PLATFORM GAMING AND MOBILE HEADSET - FRML PACKAGING,259.95,,195.00,195.00,195.00,Headset And Microphone,13,,888 79100 608,,1
RZ04-05220200-R3M1,DZ00111808,Razer,RZ04-05220200-R3M1,RAZER BARRACUDA X CHROMA - WIRELESS MULTI-PLATFORM GAMING AND MOBILE HEADSET - WHITE EDITION - FRML PACKAGING,259.95,,200.00,200.00,200.00,Headset And Microphone,30,,888 79100 6088 9,,1
RZ04-05350100-R3M1,DZ00112983,Razer,RZ04-05350100-R3M1,RAZER KRAKEN KITTY V3 X - WIRED HEADSET WITH KITTY EARS - QUARTZ EDITION - FRML PACKAGING,129.95,,84.75,84.75,84.75,Headset And Microphone,14,,8887910061091,,1
RZ04-05350200-R3M1,DZ00112982,Razer,RZ04-05350200-R3M1,RAZER KRAKEN KITTY V3 X - WIRED HEADSET WITH KITTY EARS - FRML PACKAGING,129.95,,84.75,84.75,84.75,Headset And Microphone,14,,8887910061114,,1
RZ04-05350300-R3M1,DZ00112984,Razer,RZ04-05350300-R3M1,RAZER KRAKEN KITTY V3 X - WIRED HEADSET WITH KITTY EARS - WHITE EDITION - FRML PACKAGING,129.95,,84.75,84.75,84.75,Headset And Microphone,14,,8887910061138,,1
RZ04-05400400-R3M1,DZ00113184,Razer,RZ04-05400400-R3M1,RAZER BLACKSHARK V3 PRO FOR XBOX - WIRELESS ANC ESPORTS HEADSET - WHITE EDITION - FRML PACKAGING,499.95,,370.00,370.00,370.00,Headset And Microphone,2,,8887910061213,,1
RZ04-05400500-R3G1,DZ00112906,Razer,RZ04-05400500-R3G1,RAZER BLACKSHARK V3 PRO FOR PLAYSTATION - WIRELESS ANC ESPORTS HEADSET - EU + ANZ PACKAGING,549.95,,345.00,345.00,345.00,Headset And Microphone,7,,8887910061244,,1
RZ04-05410100-R3M1,DZ00112974,Razer,RZ04-05410100-R3M1,RAZER BLACKSHARK V3 - WIRELESS ESPORTS HEADSET - FRML PACKAGING,329.95,04/09/2026,216.57,216.57,216.57,Headset And Microphone,0,,8887910061275,,1
RZ04-05410400-R3M1,DZ00113186,Razer,RZ04-05410400-R3M1,RAZER BLACKSHARK V3 - WIRELESS ESPORTS HEADSET - WHITE EDITION - FRML PACKAGING,319.95,TBC,240.00,240.00,240.00,Headset And Microphone,0,,8887910061442,,1
RZ05-04280100-R3M1,87088,Razer,RZ05-04280100-R3M1,RAZER LEVIATHAN V2 X - PC GAMING SOUND BAR - FRML PACKAGING,215.95,31/07/2026,162.60,162.60,162.60,Headset And Microphone,0,,8886419379645,,1
RZ06-05200100-R3M1,DZ00111242,Razer,RZ06-05200100-R3M1,RAZER WOLVERINE V3 PRO - WIRELESS GAMING CONTROLLER FOR XBOX SERIES XS & PC - BLACK - FRML PACKAGING,419.95,,312.82,312.82,312.82,Game Console - Controller And Accessory,14,,8886419351436,,1
RZ06-05200200-R3M1,DZ00112325,Razer,RZ06-05200200-R3M1,RAZER WOLVERINE V3 PRO - WIRELESS GAMING CONTROLLER FOR XBOX SERIES XS & PC - WHITE - FRML PACKAGING,429.95,,322.75,322.75,322.75,Game Console - Controller And Accessory,30,,8887910082010,,1
RZ06-05210100-R3M1,DZ00111240,Razer,RZ06-05210100-R3M1,RAZER WOLVERINE V3 TOURNAMENT EDITION - WIRED GAMING CONTROLLER FOR XBOX SERIES XS & PC - BLACK - FRML PACKAGING,219.95,,160.26,160.26,160.26,Game Console - Controller And Accessory,19,,8886419351450,,1
RZ06-05210200-R3M1,DZ00112324,Razer,RZ06-05210200-R3M1,RAZER WOLVERINE V3 TOURNAMENT EDITION - WIRED GAMING CONTROLLER FOR XBOX SERIES XS & PC - WHITE - FRML PACKAGING,209.95,,165.34,165.34,165.34,Game Console - Controller And Accessory,30,,8887910082034,,1
RZ06-05550100-R3M1,DZ00113117,Razer,RZ06-05550100-R3M1,RAZER WOLVERINE V3 TOURNAMENT EDITION 8K PC - WIRED ESPORTS CONTROLLER FOR PC - BLACK - FRML PACKAGING,209.95,31/07/2026,137.93,137.93,137.93,Game Console - Controller And Accessory,0,,8887910082171,,1
RZ06-05580100-R3G1,DZ00113265,Razer,RZ06-05580100-R3G1,RAZER RAIJU V3 PRO - WIRELESS GAMING CONTROLLER FOR PLAYSTATION 5 & PC - BLACK - EU + ANZ PACKAGING,399.95,31/07/2026,287.00,287.00,287.00,Game Console - Controller And Accessory,0,,8887910082140,,1
RZ06-05580200-R3G1,DZ00113263,Razer,RZ06-05580200-R3G1,RAZER RAIJU V3 PRO - WIRELESS GAMING CONTROLLER FOR PLAYSTATION 5 & PC - WHITE - EU + ANZ PACKAGING,399.95,,258.62,258.62,258.62,Game Console - Controller And Accessory,19,,8887910082201,,1
RZ07-02270100-R3M1,81270,Razer,RZ07-02270100-R3M1,RAZER TARTARUS V2 MECHA-MEMBRANE GAMING KEYPAD - FRML,159.99,,125.21,125.21,125.21,Keyboard,30,,8886419360179,,1
RZ19-05050100-R3M1,DZ00110101,Razer,RZ19-05050100-R3M1,RAZER SEIREN V3 MINI - ULTRA-COMPACT USB MICROPHONE - FRML PACKAGING,104.95,,75.00,75.00,75.00,Game Console - Controller And Accessory,30,,8887910000380,,1
RZ19-05370100-R3M1,DZ00113246,Razer,RZ19-05370100-R3M1,RAZER KIYO V2 - 4K30 WEBCAM FOR CONTENT CREATION AND STREAMING - BLACK EDITION - FRML PACKAGING,319.95,,259.00,259.00,259.00,Game Console - Controller And Accessory,15,,8887910000526,,1
RZ19-05370200-R3M1,DZ00113247,Razer,RZ19-05370200-R3M1,RAZER KIYO V2 - 4K30 WEBCAM FOR CONTENT CREATION AND STREAMING - WHITE EDITION - FRML PACKAGING,319.95,,259.00,259.00,259.00,Game Console - Controller And Accessory,2,,8887910000540,,1
RZ19-05370300-R3M1,DZ00113248,Razer,RZ19-05370300-R3M1,RAZER KIYO V2 - 4K30 WEBCAM FOR CONTENT CREATION AND STREAMING - QUARTZ EDITION - FRML PACKAGING,319.95,,259.00,259.00,259.00,Game Console - Controller And Accessory,4,,8887910000564,,1
RZ19-05380100-R3M1,DZ00113249,Razer,RZ19-05380100-R3M1,RAZER KIYO V2 X - 1080P60 WEBCAM FOR CONTENT CREATION AND STREAMING - BLACK EDITION - FRML PACKAGING,199.95,,149.00,149.00,149.00,Game Console - Controller And Accessory,18,,8887910000588,,1
RZ19-05380200-R3M1,DZ00113250,Razer,RZ19-05380200-R3M1,RAZER KIYO V2 X - 1080P60 WEBCAM FOR CONTENT CREATION AND STREAMING - QUARTZ EDITION - FRML PACKAGING,199.95,,149.00,149.00,149.00,Game Console - Controller And Accessory,9,,8887910000601,,1
RZ19-05380300-R3M1,DZ00113251,Razer,RZ19-05380300-R3M1,RAZER KIYO V2 X - 1080P60 WEBCAM FOR CONTENT CREATION AND STREAMING - WHITE EDITION - FRML PACKAGING,199.95,,149.00,149.00,149.00,Game Console - Controller And Accessory,7,,8887910000625,,1
RZ81-04930100-B3M1,DZ00112981,Razer,RZ81-04930100-B3M1,RAZER HYPERFLUX V2 WIRELESS CHARGING SYSTEM - HARD - FRML PACKAGING,229.95,,169.49,169.49,169.49,Mouse,10,,8887910063538,,1
SA400S37/480G,74406,Kingston,SA400S37/480G,"KINGSTON A400 480GB SATA 3 2.5"" SSD",215.00,,165.00,165.00,165.00,Storage - PC / Notebook SSD,5,,1,,1
SDCS3/256GB,DZ00113147,Kingston,SDCS3/256GB,KINGSTON 2256GB MICROSDXC CANVAS SELECT PLUS GEN3 150MB/S A1 CARD + ADAPTER,85.00,,62.00,62.00,62.00,Storage - USB Drive / Memory Card,5,,740617348507,,1
SDCS3/512GB,DZ00113082,Kingston,SDCS3/512GB,KINGSTON 512GB MICROSDXC CANVAS SELECT PLUS GEN3 150MB/S A1 CARD + ADAPTER,159.00,,118.00,118.00,118.00,Storage - USB Drive / Memory Card,2,,?740617348552,,1
SDCZ48-128G-U46,77727,SanDisk,SDCZ48-128G-U46,SANDISK ULTRA USB 3.0 FLASH DRIVE CZ48 128GB USB3.0 BLACK STYLISH SLEEK DESIGN 5Y,89.00,,64.30,64.30,64.30,Storage - USB Drive / Memory Card,30,,619659113568,,1
SDCZ48-256G-U46,82518,SanDisk,SDCZ48-256G-U46,SANDISK ULTRA USB 3.0 FLASH DRIVE CZ48 256GB USB3.0 BLACK STYLISH SLEEK DESIGN 5Y,159.00,,114.88,114.88,114.88,Storage - USB Drive / Memory Card,9,,619659125974,,1
SDCZ74-064G-G46,81508,SanDisk,SDCZ74-064G-G46,SANDISK ULTRA LUXE USB 3.2 GEN 1 FLASH DRIVE CZ74 64GB FULL CAST METAL 5Y,69.00,,49.85,49.85,49.85,Storage - USB Drive / Memory Card,30,,619659172831,,1
SDCZ74-128G-G46,81509,SanDisk,SDCZ74-128G-G46,SANDISK ULTRA LUXE USB 3.2 GEN 1 FLASH DRIVE CZ74 128GB FULL CAST METAL 5Y,99.00,,71.53,71.53,71.53,Storage - USB Drive / Memory Card,30,,619659172855,,1
SDCZ74-256G-G46,81510,SanDisk,SDCZ74-256G-G46,SANDISK ULTRA LUXE USB 3.2 GEN 1 FLASH DRIVE CZ74 256GB FULL CAST METAL 5Y,179.00,,129.33,129.33,129.33,Storage - USB Drive / Memory Card,30,619659172879,619659172879,,1
SDDDC4-032G-G46,82527,SanDisk,SDDDC4-032G-G46,SANDISK ULTRA DUAL DRIVE LUXE SDDDC4 32GB USB TYPE C METAL USB3.1/TYPE C REVERSIBLE CONNECTOR SWIVEL DESIGN TYPE-C ENABLED DEVICES 5Y,39.99,,27.53,27.53,27.53,Storage - USB Drive / Memory Card,30,,619659178581,,1
SDDDC4-064G-G46,82528,SanDisk,SDDDC4-064G-G46,SANDISK ULTRA DUAL DRIVE LUXE SDDDC4 64GB USB TYPE C METAL USB3.1/TYPE C REVERSIBLE CONNECTOR SWIVEL DESIGN TYPE-C ENABLED DEVICES 5Y,69.00,,49.85,49.85,49.85,Storage - USB Drive / Memory Card,30,,619659179021,,1
SDDDC4-128G-G46,82529,SanDisk,SDDDC4-128G-G46,SANDISK ULTRA DUAL DRIVE LUXE SDDDC4 128GB USB TYPE C METAL USB3.1/TYPE C REVERSIBLE CONNECTOR SWIVEL DESIGN TYPE-C ENABLED DEVICES 5Y,99.00,,71.53,71.53,71.53,Storage - USB Drive / Memory Card,30,619659179069,619659179069,,1
SDDDC4-256G-G46,82530,SanDisk,SDDDC4-256G-G46,SANDISK ULTRA DUAL DRIVE LUXE SDDDC4 256GB USB TYPE C METAL USB3.1/TYPE C REVERSIBLE CONNECTOR SWIVEL DESIGN TYPE-C ENABLED DEVICES 5Y,169.00,,122.10,122.10,122.10,Storage - USB Drive / Memory Card,30,,619659179144,,1
SDDDC4-512G-G46,82531,SanDisk,SDDDC4-512G-G46,SANDISK ULTRA DUAL DRIVE LUXE SDDDC4 512GB USB TYPE C METAL USB3.1/TYPE C REVERSIBLE CONNECTOR SWIVEL DESIGN TYPE-C ENABLED DEVICES 5Y,299.00,,216.03,216.03,216.03,Storage - USB Drive / Memory Card,30,,619659179182,,1
SDSDUN4-032G-GN6IN,83302,SanDisk,SDSDUN4-032G-GN6IN,SANDISK ULTRA SDHC SDUN4 32GB C10 UHS-I 120MB/S R 4X6 10Y,59.00,,42.63,42.63,42.63,Storage - USB Drive / Memory Card,30,,619659183813,,1
SDSDUNB-128G-GN6IN,87315,SanDisk,SDSDUNB-128G-GN6IN,SANDISK ULTRA SDXC SDUNB 128GB C10 UHS-I 140MB/S R 4X6 10Y,109.00,,78.75,78.75,78.75,Storage - USB Drive / Memory Card,30,,619659200190,,1
SDSDUNC-256G-GN6IN,87316,SanDisk,SDSDUNC-256G-GN6IN,SANDISK ULTRA SDXC SDUNC 256GB C10 UHS-I 150MB/S R 4X6 10Y,199.00,,143.78,143.78,143.78,Storage - USB Drive / Memory Card,30,619659200237,619659200237,,1
SDSDXV2-064G-GNCIN,86909,SanDisk,SDSDXV2-064G-GNCIN,SANDISK EXTREME SDXC SDXV2 64GB V30 U3 C10 UHS-I 170MB/S R 80MB/S W 4X6 LIFETIME LIMITED,89.00,,64.30,64.30,64.30,Storage - USB Drive / Memory Card,30,,619659188610,,1
SDSDXVA-128G-GNCIN,86910,SanDisk,SDSDXVA-128G-GNCIN,SANDISK EXTREME SDXC SDXVA 128GB V30 U3 C10 UHS-I 180MB/S R 90MB/S W 4X6 LIFETIME LIMITED,139.00,,100.43,100.43,100.43,Storage - USB Drive / Memory Card,30,,619659188863,,1
SDSDXVT-032G-GNCIN,86908,SanDisk,SDSDXVT-032G-GNCIN,SANDISK EXTREME SDHC SDXVT 32GB V30 U3 C10 UHS-I 100MB/S R 60MB/S W 4X6 LIFETIME LIMITED,69.00,,49.85,49.85,49.85,Storage - USB Drive / Memory Card,30,,619659188924,,1
SDSDXVV-256G-GNCIN,87077,SanDisk,SDSDXVV-256G-GNCIN,"SANDISK EXTREME SDXC, SDXVV 256GB, V30, U3, C10, UHS-I, 180MB/S R, 130MB/S W, 4X6, LIFETIME LIMITED",269.00,,194.35,194.35,194.35,Storage - USB Drive / Memory Card,30,,619659188948,,1
SDSDXXD-1T00-GN4IN,87079,SanDisk,SDSDXXD-1T00-GN4IN,"SANDISK EXTREME PRO SDXC, SDXXD 1TB, V30, U3, C10, UHS-I, 200MB/S R, 140MB/S W, 4X6, LIFETIME LIMITED",949.00,,685.65,685.65,685.65,Storage - USB Drive / Memory Card,2,,619659188641,,1
SDSDXXD-256G-GN4IN,86914,SanDisk,SDSDXXD-256G-GN4IN,SANDISK EXTREME PRO SDXC SDXXD 256GB V30 U3 C10 UHS-I 200MB/S R 140MB/S W 4X6 LIFETIME LIMITED,319.00,,230.48,230.48,230.48,Storage - USB Drive / Memory Card,30,,619659188658,,1
SDSDXXD-512G-GN4IN,87078,SanDisk,SDSDXXD-512G-GN4IN,"SANDISK EXTREME PRO SDXC, SDXXD 512GB, V30, U3, C10, UHS-I, 200MB/S R, 140MB/S W, 4X6, LIFETIME LIMITED",559.00,,403.88,403.88,403.88,Storage - USB Drive / Memory Card,30,,619659188665,,1
SDSDXXO-032G-GN4IN,86911,SanDisk,SDSDXXO-032G-GN4IN,SANDISK EXTREME PRO SDHC SDXXO 32GB U3 C10 V30 UHS-I 100MB/S R 90MB/S W 4X6 LIFETIME LIMITED,99.00,,71.53,71.53,71.53,Storage - USB Drive / Memory Card,30,619659188689,619659188689,,1
SDSDXXU-064G-GN4IN,86912,SanDisk,SDSDXXU-064G-GN4IN,SANDISK EXTREME PRO SDXC SDXXU 64GB V30 U3 C10 UHS-I 200MB/S R 90MB/S W 4X6 LIFETIME LIMITED,119.00,,85.98,85.98,85.98,Storage - USB Drive / Memory Card,30,,619659188719,,1
SDSQQNR-064G-GN6IA,79532,SanDisk,SDSQQNR-064G-GN6IA,SANDISK HIGH ENDURANCE MICROSDXC CARD SQQNR 64G UHS-I C10 U3 V30 100MB/S R 40MB/S W,89.00,,64.30,64.30,64.30,Storage - USB Drive / Memory Card,30,,619659173081,,1
SDSQQNR-128G-GN6IA,79533,SanDisk,SDSQQNR-128G-GN6IA,SANDISK HIGH ENDURANCE MICROSDXC CARD SQQNR 128G (10000 HRS) UHS-I C10 U3 V30 100MB/S R 40MB/S W SD ADAPTOR 2Y,109.00,30/07/2026,78.75,78.75,78.75,Storage - USB Drive / Memory Card,0,,619659173104,,1
SDSQUAC-256G-GN6MA,87175,SanDisk,SDSQUAC-256G-GN6MA,SANDISK ULTRA MICROSDXC SQUAC 256GB A1 C10 U1 UHS-I 150MB/S R 4X6 SD ADAPTOR 10Y,169.00,,122.10,122.10,122.10,Storage - USB Drive / Memory Card,30,,619659200565,,1
SDSQXAF-032G-GN6MA,77615,SanDisk,SDSQXAF-032G-GN6MA,SANDISK EXTREME MICROSDHC SQXAF 32GB V30 U3 C10 A1 UHS-1 100MB/S R 60MB/S W 4X6 SD ADAPTOR LIFETIME LIMITED,69.00,,49.85,49.85,49.85,Storage - USB Drive / Memory Card,30,,619659155827,,1
SDSQXAV-512G-GN6MA,86903,SanDisk,SDSQXAV-512G-GN6MA,SANDISK EXTREME MICROSDXC SQXAV 512GB V30 U3 C10 A2 UHS-I 190MB/S R 130MB/S W 4X6 SD ADAPTOR LIFETIME LIMITED,389.00,,281.05,281.05,281.05,Storage - USB Drive / Memory Card,30,,619659189648,,1
SDSQXCD-1T00-GN6MA,87075,SanDisk,SDSQXCD-1T00-GN6MA,"SANDISK EXTREME PRO MICROSDXC, SQXCD 1TB, V30, U3, C10, A2, UHS-I, 200MB/S R, 140MB/S W, 4X6, SD ADAPTOR, LIFETIME LIMITED",759.00,,548.38,548.38,548.38,Storage - USB Drive / Memory Card,30,,619659188535,,1
SDSQXCD-512G-GN6MA,86907,SanDisk,SDSQXCD-512G-GN6MA,SANDISK EXTREME PRO MICROSDXC SQXCD 512GB V30 U3 C10 A2 UHS-I 200MB/S R 140MB/S W 4X6 SD ADAPTOR LIFETIME LIMITED,449.00,,324.40,324.40,324.40,Storage - USB Drive / Memory Card,30,619659188566,619659188566,,1
SDSQXCG-032G-GN6MA,77350,SanDisk,SDSQXCG-032G-GN6MA,SANDISK EXTREME PRO MICROSDHC SQXCG 32GB V30 U3 C10 A1 UHS-1 100MB/S R 90MB/S W 4X6 SD ADAPTOR LIFETIME LIMITED,89.00,,64.30,64.30,64.30,Storage - USB Drive / Memory Card,30,,619659155414,,1
SDSQXCU-064G-GN6MA,86904,SanDisk,SDSQXCU-064G-GN6MA,SANDISK EXTREME PRO MICROSDXC SQXCU 64GB V30 U3 C10 A2 UHS-I 200MB/S R 90MB/S W 4X6 SD ADAPTOR LIFETIME LIMITED,109.00,,78.75,78.75,78.75,Storage - USB Drive / Memory Card,30,,619659188573,,1
SDSSDE30-1T00-G26,89006,SanDisk,SDSSDE30-1T00-G26,SANDISK PORTABLE SSD SDSSDE30 1TB USB 3.2 GEN 2 800MB/S R 3Y,199.00,,391.00,391.00,391.00,Storage - External Hard Drive / SSD,30,,619659204877,,1
SHORT-WALLMOUNT,DZ00111722,STARL,04759102,"STANDARD WALL MOUNT, DESIGNED FOR INSTALLATION ON AN EXTERIOR WALL, COMPATIBLE WITH STANDARD KIT ( LATEST GENERATION)",17.00,TBC,13.30,13.30,13.30,Network Device,0,,850049670203,0850049670203,1
SNV3S/1000G,DZ00111109,Kingston,SNV3S/1000G,KINGSTON 1TB NV3 M.2 PCIE 4.0 NVME SSD R/W 6000/4000 MB/s,329.00,,259.00,259.00,259.00,Storage - PC / Notebook SSD,30,,740617344790,,1
SNV3S/2000G,DZ00111110,Kingston,SNV3S/2000G,KINGSTON 2TB NV3 M.2 PCIE 4.0 NVME SSD R/W 6000/5000 MB/s,589.00,,395.00,395.00,395.00,Storage - PC / Notebook SSD,30,,740617344783,,1
SNV3S/4000G,DZ00111111,Kingston,SNV3S/4000G,KINGSTON 4TB NV3 M.2 PCIE 4.0 NVME SSD R/W 6000/5000 MB/s,1299.00,TBC,1125.00,1125.00,1125.00,Storage - PC / Notebook SSD,0,,1,,1
SNV3S/500G,DZ00111108,Kingston,SNV3S/500G,KINGSTON 500G NV3 M.2 PCIE 4.0 NVME SSD R/W 5000/3000 MB/s,279.00,,195.00,195.00,195.00,Storage - PC / Notebook SSD,30,,740617344806,,1
T253TY001T0C101,DZ00113601,Team,T253TY001T0C101,"TEAM GROUP 2.5"" SATA3 T-FORCE VULCAN Z QLC 1TB",209.00,,195.00,195.00,195.00,Storage - PC / Notebook SSD,10,,765441366015,,1
T253TY002T0C101,DZ00113602,Team,T253TY002T0C101,"TEAM GROUP 2.5"" SATA3 T-FORCE VULCAN Z QLC 2TB",419.00,,399.00,399.00,399.00,Storage - PC / Notebook SSD,2,,765441366039,,1
T253TZ001T0C101,DZ00114171,Team,T253TZ001T0C101,TEAM GROUP T-FORCE SATA VULCAN Z 1TB SSD,285.00,,219.00,219.00,219.00,Storage - PC / Notebook SSD,3,,765441060470,,1
T253TZ256G0C101,87238,Team,T253TZ256G0C101,"TEAMGROUP T-FORCE VULCAN Z 2.5"" 256GB SATA III 3D NAND SSD",125.00,,89.00,89.00,89.00,Storage - PC / Notebook SSD,9,,765441061965,,1
T253TZ512G0C101,87209,Team,T253TZ512G0C101,TEAMGROUP T-FORCE VULCAN Z 512GB SLC Cache 3D NAND TLC 2.5 Inch SATA III SSD R/W 530/470 MB/s,175.00,,139.00,139.00,139.00,Storage - PC / Notebook SSD,13,,765441061958,,1
T253X2128G0C101,86863,Team,T253X2128G0C101,"TEAMGROUP GX2 2.5"" 128GB SATA SSD",85.00,,55.00,55.00,55.00,Storage - PC / Notebook SSD,4,,765441645288,,1
TAPBASEGGLCTL2,DZ00110369,Logitech,TAPBASEGGLCTL2,LOGITECH GOOGLE TAP BASE BUNDLE - INC. 939-001950(TAP) / GQE20C / 952-000097(TAPPC) (GMH LICENSE REQUIRED),5399.00,,4161.78,4161.78,4161.78,Desktop PC - Commercial,11,,0000,,1
TC1753128GB01,88694,Team,TC1753128GB01,TEAM C175 128GB USB 3.1 FLASH DRIVE,35.00,,21.00,21.00,21.00,Storage - USB Drive / Memory Card,2,,0765441037564,,1
TC175316GB01,78069,Team,TC175316GB01,TEAM C175 SERIES 16GB USB 3.0 DRIVE BLACK,15.00,,9.90,9.90,9.90,Storage - USB Drive / Memory Card,7,,765441037571,,1
TC175332GB01,78070,Team,TC175332GB01,TEAM C175 SERIES 32GB USB 3.0 DRIVE BLACK,14.00,,10.99,10.99,10.99,Storage - USB Drive / Memory Card,30,,765441037564,,1
TC175364GB01,78071,Team,TC175364GB01,TEAM C175 SERIES 64GB USB 3.2 GEN1 FLASH DRIVE BLACK,21.00,,16.00,16.00,16.00,Storage - USB Drive / Memory Card,15,,765441037557,,1
TED3L8G1600C11-S01,77625,Team,TED3L8G1600C11-S01,TEAM ELITE 8GB 1600MHZ DDR3 SO-DIMM,69.00,,47.00,47.00,47.00,RAM - Desktop / Notebook / Server,4,,765441612877,,1
TED416G3200C22-S01,82189,Team,TED416G3200C22-S01,TEAM ELITE 16GB 3200 DDR4 CL22-22-22-52 1.2V SODIMM,299.00,,199.00,199.00,199.00,RAM - Desktop / Notebook / Server,4,,765441651715,,1
TED432G3200C2201,82837,Team,TED432G3200C2201,TEAM ELITE 32GB 3200MHz DDR4 DIMM,560.00,,419.00,419.00,419.00,RAM - Desktop / Notebook / Server,5,,0000,,1
TED48G3200C2201,82705,Team,TED48G3200C2201,TEAM ELITE 8GB 3200MHz DDR4 1.2V DIMM,150.00,,105.00,105.00,105.00,RAM - Desktop / Notebook / Server,4,,765441647787,,1
TED48G3200C22-S01,85181,Team,TED48G3200C22-S01,TEAM ELITE 8GB 3200 DDR4 SODIMM,159.00,,105.00,105.00,105.00,RAM - Desktop / Notebook / Server,4,,765441651722,,1
TED516G5600C4601,88809,Team,TED516G5600C4601,TEAM ELITE 16GB 5600 DDR5 DESKTOP MEMORY,469.00,,365.00,365.00,365.00,RAM - Desktop / Notebook / Server,13,,765441661837,,1
TED516G5600C46A-S01,89833,Team,TED516G5600C46A-S01,TEAM ELITE 16GB 5600MHz DDR5 SODIMM,439.00,,368.00,368.00,368.00,RAM - Desktop / Notebook / Server,8,,765441871403,,1
TED532G5600C46A-S01,89926,Team,TED532G5600C46A-S01,TEAM ELITE 32GB 5600 DDR5 SODIMM,1099.00,,719.00,719.00,719.00,RAM - Desktop / Notebook / Server,2,,765441871397,,1
TF3D416G3200HC16CDC01,82255,Team,TF3D416G3200HC16CDC01,TEAM T-FORCE DELTA RGB 16GB (2x8GB) 3200MHz CL16 DDR4 BLACK,335.00,,275.00,275.00,275.00,RAM - Gaming,18,,76544164324,,1
TM8FFD001T0C101,DZ00111995,Team,TM8FFD001T0C101,TEAMGROUP MP44Q M.2-2280 PCI-E GEN4x4 1TB SSD (R7400 / W6200),385.00,,275.00,275.00,275.00,Storage - PC / Notebook SSD,8,,4711430802824,,1
TM8FFD002T0C101,DZ00111911,Team,TM8FFD002T0C101,TEAMGROUP MP44Q M.2-2280 PCI-E GEN4x4 2TB SSD R/W 7400 / 6500 MB/s,519.00,TBC,409.00,409.00,409.00,Storage - PC / Notebook SSD,0,,4711430802817,,1
TM8FFE001T0C129,DZ00112468,Team,TM8FFE001T0C129,TEAMGROUP T-FORCE G50 M.2 PCIE GEN4X4 WITH NVME SSD 1TB R/W 5000/4800 MB/s,359.00,,235.00,235.00,235.00,Storage - PC / Notebook SSD,30,,4711430801636,,1
TM8FFE002T0C129,DZ00112469,Team,TM8FFE002T0C129,TEAMGROUP T-FORCE G50 2TB M.2 PCIE GEN4X4 WITH NVME SSD R/W 5000/4500 MB/s,449.00,,489.00,489.00,489.00,Storage - PC / Notebook SSD,5,,4711430802152,,1
TM8FFE512G0C129,DZ00112859,Team,TM8FFE512G0C129,"TEAMGROUP T-FORCE G50 512GB M.2 PCIE GEN4X4 NVME SSD, R/W 5000/2500 MB/S",229.00,,169.00,169.00,169.00,Storage - PC / Notebook SSD,6,,4711430801728,,1
TM8FFH001T0C129,DZ00113582,Team,TM8FFH001T0C129,"TEAM GROUP T-FORCE G70 PRO with GRAPHENE HEATSINK M.2-2280 PCI-E Gen4x4 1TB SSD R/W, 7400/5500 MB/s",305.00,TBC,319.00,319.00,319.00,Storage - PC / Notebook SSD,0,,4711430801667,,1
