Ingram Part Number,Ingram Part Description,Customer Part Number,Vendor Part Number,EANUPC Code,Plant,Vendor Number,Vendor Name,Size,Weight,Volume,Unit,Category ID,Customer Price,Retail Price,Availability Flag,Available Quantity,Backlog Information,Backlog ETA,License Flag,BOM Flag,Material Long Description,Length,Width,Height,Dimension Unit,Weight Unit,Volume Unit,Category,Material Creation Reason code,Media Code,Material Language Code,Substitute Material,Manufacturer Vendor Number,Sub-Category,Product Family,Purchasing Vendor,Material Change Code,Price Status,New Material Flag,Vendor Subrange,Case Qty,Pallet Qty,Direct Order identifier,Material Status,Release Date,Fulfilment type,Music Copyright Fees,Recycling Fees,Document Copyright Fees,Battery Fees,Customer Price with Tax,Retail Price with Tax,Tax Percent,Discount in Percent,Customer Reservation Number,Customer Reservation Qty,Agreement ID,Level ID,Period,Points,Company code,Customer Currency Code,Customer Price Change Flag,Substitute Flag,Availability (Local Stock),Availability (Central Stock),Creation Reason Type,Creation Reason Value,Plant 01 Available Quantity,Plant 02 Available Quantity,VAT Rate,Product Group,MRP Controller,Shipping Country,Local Stock Backlog Quantity,Local Stock Backlog ETA,Central Stock Backlog Quantity,Central Stock Backlog ETA,Customer Price Including Fees,Total Fees,Category Description,Sub-Category Description,Category ID Description
000000000002926948,1y NBD Exch 5412zl Series FC SVC,,U1YA6E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,778.20,913.00,,0,0,,,,1y NBD Exch 5412zl Series FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,894.93,1049.95,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 778.2, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002926949,1y NBD Exch S5000-A5 VPN Mod FC SVC,,U1YA7E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,1359.49,1595.00,,0,0,,,,1y NBD Exch S5000-A5 VPN Mod FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,1563.41,1834.25,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 1359.49, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002926953,1y NBD Exch 8206zl FC SVC,,U1YB4E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,1327.11,1557.00,,0,0,,,,1y NBD Exch 8206zl FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,1526.18,1790.55,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 1327.11, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002926977,1y NBD Exch 6602 Router pdt FC SVC,,U1YB8E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,2149.62,2522.00,,0,0,,,,1y NBD Exch 6602 Router pdt FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,2472.06,2900.30,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 2149.62, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002926982,1y NBD Exch S10xx App pdt FC SVC,,U1YC3E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,1879.43,2205.00,,0,0,,,,1y NBD Exch S10xx App pdt FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,2161.34,2535.75,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 1879.43, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927005,1y NBD Exch 66/88xx FW Mod FC SVC,,U1YC7E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,2272.35,2666.00,,0,0,,,,1y NBD Exch 66/88xx FW Mod FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,2613.2,3065.90,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 2272.35, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927007,1y NBD Exch 8212zl FC SVC,,U1YC9E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,2701.93,3170.00,,0,0,,,,1y NBD Exch 8212zl FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,3107.22,3645.50,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 2701.93, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927008,1y NBD Exch TMS FC SVC,,U1YD0E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,2828.07,3318.00,,0,0,,,,1y NBD Exch TMS FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,3252.28,3815.70,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 2828.07, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927009,1y NBD Exch 12500 VPN FW Mod FC SVC,,U1YD1E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,3259.36,3493.00,,0,0,,,,1y NBD Exch 12500 VPN FW Mod FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,3748.26,4016.95,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 3259.36, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927012,1y NBD Exch S3010F NGFW App FC SVC,,U1YD4E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,1697.02,1991.00,,0,0,,,,1y NBD Exch S3010F NGFW App FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,1951.57,2289.65,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 1697.02, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927041,1y NBD Exch 9508 Swt pdt FC SVC,,U1YE4E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,6432.63,7231.00,,0,0,,,,1y NBD Exch 9508 Swt pdt FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,7397.52,8315.65,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 6432.63, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927044,1y NBD Exch S8005F NGFW App FC SVC,,U1YE8E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,3988.97,4680.00,,0,0,,,,1y NBD Exch S8005F NGFW App FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,4587.32,5382.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 3988.97, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927076,1y NBD Exch 9512 Swt pdt FC SVC,,U1YF0E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,15143.54,17767.00,,0,0,,,,1y NBD Exch 9512 Swt pdt FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,17415.07,20432.05,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 15143.54, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927080,1y 4hr Exch MSM317 FC SVC,,U1YF4E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,21.32,25.00,,0,0,,,,1y 4hr Exch MSM317 FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,24.52,28.75,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 21.32, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927081,1y 4hr Exch M111 Client Bridge FC SVC,,U1YF5E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,28.99,34.00,,0,0,,,,1y 4hr Exch M111 Client Bridge FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,33.34,39.10,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 28.99, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927082,1y 4hr Exch M110 Access Point FC SVC,,U1YF6E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,23.02,27.00,,0,0,,,,1y 4hr Exch M110 Access Point FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,26.47,31.05,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 23.02, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927083,1y 4hr Exch 1xx Wrls Rtr pdt FC SVC,,U1YF7E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,23.02,27.00,,0,0,,,,1y 4hr Exch 1xx Wrls Rtr pdt FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,26.47,31.05,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 23.02, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927084,1y 4hr Exch M200 AP FC SVC,,U1YF8E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,23.02,27.00,,0,0,,,,1y 4hr Exch M200 AP FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,26.47,31.05,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 23.02, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927105,1y 4hr Exch 1400-8G FC SVC,,U1YG1E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,26.44,31.00,,0,0,,,,1y 4hr Exch 1400-8G FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,30.41,35.65,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 26.44, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927106,1y 4hr Exch 1400-24G FC SVC,,U1YG2E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,26.44,31.00,,0,0,,,,1y 4hr Exch 1400-24G FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,30.41,35.65,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 26.44, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927107,1y 4hr Exch 1700-8G FC SVC,,U1YG3E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,26.44,31.00,,0,0,,,,1y 4hr Exch 1700-8G FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,30.41,35.65,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 26.44, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927111,1y 4hr Exch MSM310-R AP FC SVC,,U1YG9E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,47.74,56.00,,0,0,,,,1y 4hr Exch MSM310-R AP FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,54.9,64.40,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 47.74, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927112,1y 4hr Exch MSM422 AP FC SVC,,U1YL0E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,64.79,76.00,,0,0,,,,1y 4hr Exch MSM422 AP FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,74.51,87.40,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 64.79, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927113,1y 4hr Exch MSM335 AP FC SVC,,U1YL1E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,64.79,76.00,,0,0,,,,1y 4hr Exch MSM335 AP FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,74.51,87.40,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 64.79, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927114,1y 4hr Exch MSM320-R AP FC SVC,,U1YL2E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,70.76,83.00,,0,0,,,,1y 4hr Exch MSM320-R AP FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,81.37,95.45,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 70.76, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927135,1y 4hr Exch MSR933 Router FC SVC,,U1YL3E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,92.06,108.00,,0,0,,,,1y 4hr Exch MSR933 Router FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,105.87,124.20,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 92.06, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927141,1y 4hr Exch MSR936 Router FC SVC,,U1YL9E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,115.07,135.00,,0,0,,,,1y 4hr Exch MSR936 Router FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,132.33,155.25,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 115.07, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927142,1y 4hr Exch MSR920 Router FC SVC,,U1YM1E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,138.09,162.00,,0,0,,,,1y 4hr Exch MSR920 Router FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,158.8,186.30,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 138.09, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927144,1y 4hr Exch 42xx Swt pdt FC SVC,,U1YM3E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,179.85,211.00,,0,0,,,,1y 4hr Exch 42xx Swt pdt FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,206.83,242.65,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 179.85, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927165,1y 4hr Exch MSM466-R Otdr AP FC SVC,,U1YM4E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,210.54,247.00,,0,0,,,,1y 4hr Exch MSM466-R Otdr AP FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,242.12,284.05,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 210.54, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927166,1y 4hr Exch MSM710 Mob Contr FC SVC,,U1YM6E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,229.29,269.00,,0,0,,,,1y 4hr Exch MSM710 Mob Contr FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,263.68,309.35,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 229.29, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927168,1y 4hr Exch 45xx Swt pdt FC SVC,,U1YM8E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,271.05,318.00,,0,0,,,,1y 4hr Exch 45xx Swt pdt FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,311.71,365.70,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 271.05, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927169,1y 4hr Exch 425 Wireless AP FC SVC,,U1YM9E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,398.05,467.00,,0,0,,,,1y 4hr Exch 425 Wireless AP FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,457.76,537.05,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 398.05, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927170,1y 4hr Exch 5500-48 NOEI/SI/HI FC SVC,,U1YN0E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,363.11,426.00,,0,0,,,,1y 4hr Exch 5500-48 NOEI/SI/HI FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,417.58,489.90,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 363.11, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927171,1y 4hr Exch 51xx Swt pdt FC SVC,,U1YN1E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,421.06,494.00,,0,0,,,,1y 4hr Exch 51xx Swt pdt FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,484.22,568.10,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 421.06, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927174,1y 4hr Exch 6200yl-24G FC SVC,,U1YN5E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,467.10,548.00,,0,0,,,,1y 4hr Exch 6200yl-24G FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,537.17,630.20,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 467.1, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927205,1y 4hr Exch 2810-24G FC SVC,,U1YN6E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,467.10,548.00,,0,0,,,,1y 4hr Exch 2810-24G FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,537.17,630.20,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 467.1, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927206,1y 4hr Exch 3500yl-24G FC SVC,,U1YN7E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,467.10,548.00,,0,0,,,,1y 4hr Exch 3500yl-24G FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,537.17,630.20,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 467.1, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927209,1y 4hr Exch NAC 800 FC SVC,,U1YP0E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,646.09,758.00,,0,0,,,,1y 4hr Exch NAC 800 FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,743,871.70,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 646.09, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927211,1y 4hr Exch 5406zl Series FC SVC,,U1YP2E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,644.38,756.00,,0,0,,,,1y 4hr Exch 5406zl Series FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,741.04,869.40,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 644.38, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927212,1y 4hr Exch 2810-48G FC SVC,,U1YP3E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,696.37,817.00,,0,0,,,,1y 4hr Exch 2810-48G FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,800.83,939.55,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 696.37, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927213,1y 4hr Exch 2920-48G + 740W FC SVC,,U1YP4E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,644.38,756.00,,0,0,,,,1y 4hr Exch 2920-48G + 740W FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,741.04,869.40,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 644.38, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927235,1y 4hr Exch 6600-48G Swt pdt FC SVC,,U1YP6E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,661.43,776.00,,0,0,,,,1y 4hr Exch 6600-48G Swt pdt FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,760.64,892.40,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 661.43, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927239,1y 4hr Exch 5820 FCoE module FC SVC,,U1YQ0E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,828.49,888.00,,0,0,,,,1y 4hr Exch 5820 FCoE module FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,952.76,1021.20,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 828.49, 0.00,Services & Warranties,Help Desk Services,Internet Support
000000000002927242,1y 4hr Exch 5500-24NO EI/SI/HI FC SVC,,U1YQ3E,,NZ01,0000501631,Hewlett Packard Enterprise,,0.0000,0.0000,EA,001269,864.29,1014.00,,0,0,,,,1y 4hr Exch 5500-24NO EI/SI/HI FC SVC,0.0000,0.0000,0.0000,,,,012,,,IN,,0000501631,176,Hewlett Packard Enterprise Services & War,0000103299,NEW,,,450853,0000,0000,X,,,W,0,0,0,0,993.93,1166.10,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 864.29, 0.00,Services & Warranties,Help Desk Services,Internet Support
