Brand Text,Product Code,Description,UOM,Dealer Ex GST,Dealer Inc GST,RRP Inc GST,Indent Or Stocked,URL
Dynaudio,DY-CORE-47-L,"Dynaudio CORE 47 - 3-Way Nearfiled/Midfield Monitor with 7"" Woofer - Dark Grey -Left",EACH,"$3,042.87","$3,499.30","$4,999.00",S,https://amber.co.nz/3-way-nearfiled~midfield-monitor-with-7~-woofer--dark-grey-left
Dynaudio,DY-CORE-47-R,"Dynaudio CORE 47 - 3-Way Nearfiled/Midfield Monitor with 7"" Woofer - Dark Grey -Right",EACH,"$3,042.87","$3,499.30","$4,999.00",S,https://amber.co.nz/3-way-nearfiled~midfield-monitor-with-7~-woofer--dark-grey-right
Dynaudio,DY-CORE-59,"Dynaudio CORE 59 - Single, 3-Way Nearfield / Midfield Monitor with 9.5"" Woofer - Black",EACH,"$3,712.44","$4,269.30","$6,099.00",S,https://amber.co.nz/single-3-way-nearfiled-~-midfield-monitor-with-9~5~-woofer--black
Dynaudio,DY-CORE-7,"Dynaudio CORE 7 - Single, 2-Way Nearfield Monitor, with 7"" Woofer - Black",EACH,"$2,355.05","$2,708.30","$3,869.00",S,https://amber.co.nz/single-2-way-nearfield-monitor--with-7~-woofer--black
Dynaudio,DY-CORE-SUB,"Dynaudio CORE SUB - Subwoofer - 1000 W Amplification- 4 x 9"" woofers -  13.5 Hz – 200 Hz (-6dB)",EACH,"$4,856.78","$5,585.30","$7,979.00",S,https://amber.co.nz/subwoofer--1000-w-amplification-4-x-9~-woofers-13~5-hz-~-200-hz-(-6db)
Dynaudio,DY-LYD-48B-L,"Dynaudio 3-Way Midfield Monitor with 8"" woofer - Black (LEFT)",EACH,"$1,530.87","$1,760.50","$2,515.00",S,https://amber.co.nz/lyd48-3-way-nearfield-left-midfield-monitor-8-woofer-4-mid-black-each
Dynaudio,DY-LYD-48B-R,"Dynaudio 3-Way Midfield Monitor with 8"" woofer - Black (RIGHT)",EACH,"$1,530.87","$1,760.50","$2,515.00",S,https://amber.co.nz/lyd48-3-way-nearfield-right-midfield-monitor-8-woofer-4-mid-black-each
Dynaudio,DY-LYD-48W-L,"Dynaudio LYD 3-Way Midfield Monitor with 8"" woofer - White (LEFT)",EACH,"$1,530.87","$1,760.50","$2,515.00",S,https://amber.co.nz/lyd48-3-way-midfield-left-nearfield-monitor-8-woofer-4-mid-white-each
Dynaudio,DY-LYD-48W-R,"Dynaudio 3-Way Midfield Monitor with 8"" woofer - White (RIGHT)",EACH,"$1,530.87","$1,760.50","$2,515.00",S,https://amber.co.nz/lyd48-3-way-nearfield-right-midfield-monitor-8-woofer-4-mid-white-each
Dynaudio,DY-LYD-5,"Dynaudio LYD 5 Nearfield Monitor with 5"" Woofer, White (SINGLE)",EACH,$510.70,$587.30,$839.00,S,https://amber.co.nz/nearfield-monitor-with-5-bass-driver-single-unit
Dynaudio,DY-LYD-5BK,"Dynaudio LYD 5, Nearfield Monitor, 5"" Woofer, Black (SINGLE) ",EACH,$510.70,$587.30,$839.00,S,https://amber.co.nz/lyd-5-black-nearfield-monitor-with-4-woofer-2x50w-black-baffle
Dynaudio,DY-LYD-7,"Dynaudio LYD 7 Nearfield Monitor with 7"" Woofer, White (SINGLE)",EACH,$690.87,$794.50,"$1,135.00",S,https://amber.co.nz/nearfield-monitor-with-7-bass-driver
Dynaudio,DY-LYD-7BK,"Dynaudio LYD 7 Nearfield Monitor with 7"" Woofer, Black (SINGLE) ",EACH,$690.87,$794.50,"$1,135.00",S,https://amber.co.nz/lyd-7-black-nearfield-monitor-7-woofer-2-x-50w-class-d-amp-black-baffle-single-unit
Dynaudio,DY-LYD-8,"Dynaudio LYD 8 Nearfield Monitor with 8"" Woofer, White (SINGLE)",EACH,$970.87,"$1,116.50","$1,595.00",S,https://amber.co.nz/nearfield-monitor-with-8-bass-driver
Dynaudio,DY-LYD-8BK,"Dynaudio LYD 8 Nearfield Monitor with 8"" Woofer, Black (SINGLE)",EACH,$970.87,"$1,116.50","$1,595.00",S,https://amber.co.nz/lyd-8-black-nearfield-monitor-8-woofer-50w-hf-80w-lf-black-baffle-single-monitor
Grandview,GV-GRPA084V,GRPA084V  Classic Pd- 84Vf   GRPA084V,EACH,$246.50,$283.48,$366.85,S,https://amber.co.nz/gv-classic-pd-84vf-grpa084v-grandview
Grandview,GV-GRPC084V,Grandview GRPC084V 4:3 Deluxe Pull Down,EACH,$334.00,$384.10,$589.00,S,https://amber.co.nz/gv-deluxe-pd-84vf-grpc084v-grandview
Grandview,GV-GRSK180C,"GRSK180C Skyshow Screen  180"" 16:10 GRSK180C",EACH,"$5,470.00","$6,290.50","$9,679.00",I,https://amber.co.nz/skyshow-screen-~180~~1610-grsk180c-grandview
Grandview,GV-HH3,HH3 Hideaway 256   HH3,EACH,"$1,176.00","$1,352.40","$2,079.00",S,https://amber.co.nz/hideaway256-hh3-grandview
Grandview,GV-HH4,HH4 Hideaway298   HH4,EACH,"$1,237.00","$1,422.55","$2,189.00",S,https://amber.co.nz/hideaway298-hh4-grandview
Grandview,GV-HH5,HH5 Hideaway336   HH5,EACH,"$1,750.00","$2,012.50","$3,099.00",S,https://amber.co.nz/hideaway336-hh5-grandview
Grandview,GV-HH6,HH6 Hideaway 375 HH6   HH6,EACH,"$2,024.00","$2,327.60","$3,579.00",S,https://amber.co.nz/her30hid375-hh6-grandview
Grandview,GV-HH7,HH7 Hideaway500   HH7,EACH,"$3,411.00","$3,922.65","$6,029.00",S,https://amber.co.nz/hideaway500-hh7-grandview
Grandview,GV-GRSREMOTEIR,GRSREMEIR Remote for GRIP Screens AC127 IR Remote,EACH,$40.00,$46.00,$69.00,S,https://amber.co.nz/grandview-smart--ir-remote-grsremoteir-grandview
Grandview,GV-GVMBC,MBC  Dtc Mount - Black   Grandview,EACH,$52.30,$60.15,$94.00,S,https://amber.co.nz/gv-dtc-mount--black-gvmbc-grandview
Grandview,GV-GVMBE,MBE  Extension Post - Black 1m   Grandview,EACH,$75.00,$86.25,$129.00,S,https://amber.co.nz/gv-extension-post--black-gvmbe-grandview
Grandview,GV-GVMWC,MWC  Dtc Mount - White   Grandview,EACH,$52.30,$60.15,$94.00,S,https://amber.co.nz/gv-dtc-mount--white-gvmwc-grandview
Grandview,GV-GVMWE,MWE  Extension Post - White 1m   Grandview,EACH,$75.00,$86.25,$129.00,S,https://amber.co.nz/gv-extension-post--white-gvmwe-grandview
Grandview,GV-GRFF095H,GRFF095H Gr- Flocked Frame Screen 95H GRFF095H,EACH,$547.00,$629.05,$969.00,S,https://amber.co.nz/gr-flocked-frame-screen-95h-grff095h-grandview
Grandview,GV-GRFF095H-AT,GRFF095H-AT 95 Fix Frame Acoustic Transparant Grandview,EACH,$813.00,$934.95,"$1,439.00",S,https://amber.co.nz/95-fix-frame-acoustic-transpa-grandview
Grandview,GV-GRFF100H,"GRFF100H  Flocked Frame Screen 100"" 16:9 LF-PU100(16:9)WB7(08)",EACH,$675.00,$776.25,"$1,189.00",S,https://amber.co.nz/gr-flocked-frame-screen-100h-grff100h-grandview
Grandview,GV-GRFF100H-AT,GRFF100H-AT 100 Fix Frame Acoustic Transparant LF-PU100(16:9)AW6(08),EACH,$823.00,$946.45,"$1,459.00",S,https://amber.co.nz/100-fix-frame-acoustic-transpa-lf-pu100(169)aw6(08)-grff100h-at-grandview
Grandview,GV-GRFF105H,"GRFF105H  Flocked Frame Screen 105"" 16:9 LF-PU105(16:9)WB7(08)",EACH,$601.00,$691.15,"$1,059.00",S,https://amber.co.nz/gr-flocked-frame-screen-105h-grff105h-grandview
Grandview,GV-GRFF110H,"GRFF110H  Flocked Frame Screen 110"" 16:9 GRFF110H",EACH,$757.00,$870.55,"$1,339.00",S,https://amber.co.nz/gr-flocked-frame-screen-110h-grff110h-grandview
Grandview,GV-GRFF110H-AT,"GRFF110H-AT Fixed/Flock/ 110""/16:9 Acoustic transparent",EACH,"$1,028.00","$1,182.20","$1,819.00",S,https://amber.co.nz/fixed~flock~110~~169-acoustic-transparent-grandview-grff110h-at
Grandview,GV-GRFF115H,"GRFF115H  Flocked Frame Screen 115"" 16:9 LF-PU115(16:9)WB7(08)",EACH,$775.00,$891.25,"$1,369.00",S,https://amber.co.nz/gr-flocked-frame-screen-115h-grff115h-grandview
Grandview,GV-GRFF120CS-AT,GRFF120CS-AT  Flocked Frame 120CS PU-120_2.35_1,EACH,"$1,271.00","$1,461.65","$2,249.00",I,https://amber.co.nz/grandview-flocked-frame-120cs-grff120cs-at-grandview
Grandview,GV-GRFF120H,"GRFF120H Gr- Flocked frame 120"" 16:9 PU-L120(16:9)WB7(08)",EACH,$860.00,$989.00,"$1,519.00",S,https://amber.co.nz/gr-flockedframe-120-169-grff120h-grandview
Grandview,GV-GRFF120H-AT,GRFF120H-AT 120 Flocked Frame  AT PU-L120(16:9)AW6(08),EACH,"$1,184.00","$1,361.60","$2,089.00",S,https://amber.co.nz/120-flocked-frame-at-grff120h-at-grandview
Grandview,GV-GRFF130H,"GRFF130H  -Flocked Frame 130"" 16:9 GRFF130H",EACH,$955.00,"$1,098.25","$1,689.00",S,https://amber.co.nz/gv-flocked-frame-130-169-grff130h-grandview
Grandview,GV-GRFF130H-AT,"GRFF130H-AT 130"", 16:9 Fixed frame Accoustic LF-PU130(16:9)WB7(08)",EACH,"$1,281.00","$1,473.15","$2,269.00",S,https://amber.co.nz/acoustic-fix-frame-130~-169-grff130h-at-grandview
Grandview,GV-GRFF140H,"GRFF140H Gr Flocked Frame 140"" 16:9 GRFF140H PU-L140(16:9)WB7(08)",EACH,"$1,052.00","$1,209.80","$1,859.00",S,https://amber.co.nz/gr-flocked-frame-140-169-grff140h-grandview
Grandview,GV-GRFF140H-AT,GRFF140H-AT   Flocked Frame 140H - AT PU-L140(16:9)AW6(08),EACH,"$1,340.00","$1,541.00","$2,369.00",S,https://amber.co.nz/gv-ff-at-screen-140in-169-grff140h-at-grandview
Grandview,GV-GRFF150CS-AT,"GRFF150CS-AT  Flocked Frame 150"" 2.35:1 LF-PU150(2.35:1)AW6(08)",EACH,"$1,724.00","$1,982.60","$3,049.00",I,https://amber.co.nz/gv-flocked-frame-150-2~351-lf-pu150(2~351)aw6(08)-grandview
Grandview,GV-GRFF150H,"GRFF150H  Flocked Frame Screen  150"" 16:9 GRFF150H PU-L150(16:9)WB7(08)",EACH,"$1,077.00","$1,238.55","$1,909.00",S,https://amber.co.nz/gr-flocked-frame-150-169-grff150h-grandview
Grandview,GV-GRFF150H-AT,"GRFF150H-AT Flocked Frame  150"" 16:9 PU-L150(16:9)AW6(08)",EACH,"$1,452.00","$1,669.80","$2,569.00",S,https://amber.co.nz/grvw-150in-flocked-frame-grff150h-at-grandview
Grandview,GV-GRFF200H,"GRFF200H  Flocked Frame Screen 200"" 16:9 Grandview",EACH,"$2,165.00","$2,489.75","$3,829.00",S,https://amber.co.nz/gr-flocked-frame-200-169-grff200h-grandview
Grandview,GV-GRPC100V,GRPC100V  Deluxe Pd- 100Vf   GRPC100V,EACH,$389.00,$447.35,$689.00,S,https://amber.co.nz/gv-deluxe-pd-100vf-grpc100v-grandview
Grandview,GV-GRPC120V,GRPC120V  Deluxe Pd- 120Vf   GRPC120V,EACH,$657.00,$755.55,"$1,159.00",S,https://amber.co.nz/gv-deluxe-pd-120vf-grpc120v-grandview
Grandview,GV-GRPD082H,GRPD082H  Deluxe Pd - 82 16:9   GRPD082H,EACH,$371.00,$426.65,$659.00,S,https://amber.co.nz/gv-deluxe-pd--82-169-grpd082h-grandview
Grandview,GV-GRPD092H,GRPD092H  Deluxe Pd- 92 16:9   CB-P92(16:9)WM5(SSW),EACH,$389.00,$447.35,$689.00,S,https://amber.co.nz/gv-deluxe-pd-92-169-grpd092h-grandview
Grandview,GV-GRPD102H,"GRPD102H  Dlx Pull down Screen  102"" 16:9 CB-P102(16:9)WM5(SSW)",EACH,$614.00,$706.10,"$1,089.00",S,https://amber.co.nz/gv-deluxe-pd--102-169-grpd102h-grandview
Grandview,GV-GRPD120H,"GRPD120H 120"" Pull Down/16:9   CB-P120(16:9)WM5(SSW)",EACH,$707.00,$813.05,"$1,249.00",S,https://amber.co.nz/120~-pull-down~169-grpd120h-g-grpd120h-grandview
Grandview,GV-GRPG094C,"GRPG094C  Deluxe Pull down Screen 94"" 16:10 CB-P94(16:10)WM5(SSW)",EACH,$383.00,$440.45,$679.00,S,https://amber.co.nz/gv-deluxe-pd-94-1610-grpg094c-grandview
Grandview,GV-GRPG103C,"GRPG103C  Deluxe Pull Down Screen 103"" 16:10 CB-P103(16:10)WM5(SSW)",EACH,$657.00,$755.55,"$1,159.00",S,https://amber.co.nz/gv-deluxe-pd-103-1610-grpg103c-grandview
Grandview,GV-GRPG120C,"GRPG120C  Deluxe Pull Down Screen 120"" 16:10 GRPG120C",EACH,$717.00,$824.55,"$1,269.00",S,https://amber.co.nz/gv-deluxe-pd-120-1610-grpg120c-grandview
Grandview,GV-GRT1520,GRT1520  Tripod Screen 1520 wide PT-H60X60WM7(SB),EACH,$286.00,$328.90,$509.00,S,https://amber.co.nz/gv--tripod--1520-grt1520-grandview
Grandview,GV-GRT1720,GRT1720  Tripod Screen 1720 wide PT-H70X70WM7(SB),EACH,$341.00,$392.15,$599.00,S,https://amber.co.nz/gv--tripod--1720-grt1720-grandview
Grandview,GV-GRUA060V,GRUA060V  Pull Up Screen -60Vf   CB-U60(4:3)WM4(AB),EACH,$260.00,$299.00,$459.00,S,https://amber.co.nz/gv-p~up-screen-60vf-grua060v-grandview
Grandview,GV-GRUA080V,GRUA080V  Pull Up Screen -80Vf   CB-U80(4:3)WM4(AB),EACH,$487.00,$560.05,$859.00,S,https://amber.co.nz/gv-p~up-screen-80vf-grua080v-grandview
Grandview,GV-GRUA100V,GRUA100V  Pull Up Screen 100Vf CB-U100(4:3)WM4(AB),EACH,$699.00,$803.85,"$1,239.00",S,https://amber.co.nz/gv-p~up-screen-100vf-grua100v-grandview
Grandview,GV-GRUB080H,"GRUB080H  Pull Up Screen 80"" 16:9 CB-U80(16:9)WM4(AB)",EACH,$651.00,$748.65,"$1,149.00",S,https://amber.co.nz/gv-p~up-screen-80hd-grub080h-grandview
Grandview,GV-GRUC040V,GRUC040V Micro Pullup Screen - 40V PT-U40(4:3)WM4(AB),EACH,$188.00,$216.20,$329.00,S,https://amber.co.nz/gv-micro-p~up--40vf-gruc040v-grandview
Grandview,GV-GRUC070V,GRUC070V  Scissor Lift Pull Up 70Vf Grandview,EACH,$511.00,$587.65,$899.00,S,https://amber.co.nz/gv-scissor-lift-p~up--70vf-gruc070v-grandview
Grandview,GV-GRUC080V,GRUC080V  Scissor Lift Pull Up 80Vf Grandview,EACH,$584.00,$671.60,"$1,029.00",S,https://amber.co.nz/gv-scissor-lift-p~up--80vf-gruc080v-grandview
Grandview,GV-GRUD070H,GRUD070H  Scissor Lift Pull Up 70Hd CB-UX70(16:9)WM4(AB),EACH,$584.00,$671.60,"$1,029.00",S,https://amber.co.nz/gv-scissor-lift-p~up--70hd-grud070h-grandview
Grandview,GV-GRUD080H,GRUD080H  Scissor Lift Pull Up 80Hd CB-UX80(16:9)WM4(AB),EACH,$639.00,$734.85,"$1,129.00",S,https://amber.co.nz/gv-scissor-lift-p~up--80hd-grud080h-grandview
Grandview,GV-GRUG080C,GRUG080C  Scissor Lift Pull Up 80C CB-UX80(16:10)WM4(AB),EACH,$669.00,$769.35,"$1,179.00",S,https://amber.co.nz/gv-scissor-lift-p~up--80c-grug080c-grandview
Grandview,GV-GRQDB150H,"GRQDB150H  Fast Fold Drape Kit 150"" HD GRQDB150H",EACH,"$2,324.00","$2,672.60","$4,109.00",I,https://amber.co.nz/gv-f~fold-drape-kit-150hd-grqdb150h-grandview
Grandview,GV-GRQDB180H,"GRQDB180H  F/ Fold Drape Kit 180"" HD GRQDB180H",EACH,"$2,950.00","$3,392.50","$5,219.00",I,https://amber.co.nz/gv-f~-fold-drape-kit-180hd-grqdb180h-grandview
Grandview,GV-GRQDB200H,"GRQDB200H F/F Drape Kit for 200"" 16:9 Grandview",EACH,"$3,700.00","$4,255.00","$6,549.00",I,https://amber.co.nz/f~f-drape-kit-for-200in~169-grandview
Grandview,GV-GRQDG150C,GRQDG150C Bottom L/R Drape Kit - Fast Fold Grandview,EACH,"$2,324.00","$2,672.60","$4,109.00",I,https://amber.co.nz/gv-f~fold-drape-kit-150-1610-grqdg150c-grandview
Grandview,GV-GRQQA150V,GRQQA150V Fast Fold Frame+Case Front  150Vf GRQQA150V,EACH,"$1,668.00","$1,918.20","$2,949.00",S,https://amber.co.nz/f~fold-frame-case-front-150vf-grqqa150v-grandview
Grandview,GV-GRQQA200V,"GRQQA200V Fast Fold Screen Set  200"" 4:3 Grandview",EACH,"$2,279.00","$2,620.85","$4,029.00",S,https://amber.co.nz/f~fold-frame-case-front-200vf-grqqa200v-grandview
Grandview,GV-GRQQB120H,"GRQQB120H  Fast Fold Full Set Set - 120"" HD GRQQB120H",EACH,"$1,810.00","$2,081.50","$3,199.00",S,https://amber.co.nz/gv-f~fold-full-set--120-hd-grqqb120h-grandview
Grandview,GV-GRQQB150H,"GRQQB150H  Fast Fold Full Set 150"" HD LS-Z150(16:9)WW3-CIII",EACH,"$1,896.00","$2,180.40","$3,349.00",S,https://amber.co.nz/gv-f~fold-full-set--150-hd-grqqb150h-grandview
Grandview,GV-GRQQB180H,"GRQQB180H  Fast Fold Full Set 180"" 16:9 GRQQB180H",EACH,"$2,279.00","$2,620.85","$4,029.00",S,https://amber.co.nz/gv-f~fold-full-set-180-hd-grqqb180h-grandview
Grandview,GV-GRQQB200H,"GRQQB200H  Fast Fold Full Set  - 200"" HD GRQQB200H",EACH,"$4,741.00","$5,452.15","$8,389.00",S,https://amber.co.nz/gv-f~fold-full-set--200-hd-grqqb200h-grandview
Grandview,GV-GRQQB250H,"GRQQB250H Fast Fold Screen 250"" (16:9) LS-Z250(16:9)RE3-CII",EACH,"$6,234.00","$7,169.10","$11,029.00",S,https://amber.co.nz/250~-(169)-fast-fold-screen-grandview-grqqb250h
Grandview,GV-GRQQG120C,GRQQG120C  Fast Fold Full Set 120 16:10 GRQQG120C,EACH,"$1,805.00","$2,075.75","$3,189.00",I,https://amber.co.nz/gv-f~fold-full-set-120-1610-grqqg120c-grandview
Grandview,GV-GRQQG150C,"GRQQG150C  Fast Fold Full Set 150"" HD GRQQG150C",EACH,"$1,896.00","$2,180.40","$3,349.00",S,https://amber.co.nz/gv-f~fold-full-set-150-hd-grqqg150c-grandview
Grandview,GV-GRQQG180C,GRQQG180C  Fast Fold Full Set 180 16:10 GRQQG180C,EACH,"$2,279.00","$2,620.85","$4,029.00",S,https://amber.co.nz/gv-f~fold-full-set-180-1610-grqqg180c-grandview
Grandview,GV-GRQQG200C,GRQQG200C  Fast Fold Full Set 200 16:10 LS-Z200(16:10)WW3-CII,EACH,"$4,741.00","$5,452.15","$8,389.00",S,https://amber.co.nz/gv-f~fold-full-set-200-1610-grqqg200c-grandview
Grandview,GV-GRQQG300C,GRQQG300C  Fast Fold Full Set 300 16:10 GRQQG300C,EACH,"$7,821.00","$8,994.15","$13,839.00",S,https://amber.co.nz/gv-f~fold-full-set-300-1610-grqqg300c-grandview
Grandview,GV-GRQRB120H,"GRQRB120H  Fast Fold Rear fabric 120"" HD GRQRB120H",EACH,$767.00,$882.05,"$1,359.00",S,https://amber.co.nz/gv-f~fold-rearfab120hd-grqrb120h-grandview
Grandview,GV-GRQRB150H,"GRQRB150H  Fast Fold Rear fabric 150"" HD LS-Z150(16:9)RE3-CIII_FABRIC_O",EACH,"$1,030.00","$1,184.50","$1,819.00",S,https://amber.co.nz/gv-f~fold-rearfab150hd-grqrb150h-grandview
Grandview,GV-GRQRB180H,"GRQRB180H Fast Fold Rear Pro 180"" (16:9) Surface Only",EACH,"$1,267.00","$1,457.05","$2,239.00",I,https://amber.co.nz/gv-f~fold-rear-fab180hd-grqrb180h-grandview
Grandview,GV-GRQRB200H,"GRQRB200H Fast Fold Rear Pro 200"" (16:9) Surface Only",EACH,"$1,495.00","$1,719.25","$2,649.00",I,https://amber.co.nz/200~-(169)-gv-f~fold-rear-pro-surface-only-grandview-grqrb200h
Grandview,GV-GRQRB250H,"GRQRB250H Fast Fold Rear Pro 250"" (16:9) Surface Only",EACH,"$2,036.00","$2,341.40","$3,599.00",S,https://amber.co.nz/200~-(169)-gv-f~fold-rear-pro-surface-only-grandview-grqrb250h
Grandview,GV-GRQRG120C,"GRQRG120C  Fast Fold Rear fabric 120"" 16:10 HD GRQRG120C",EACH,$767.00,$882.05,"$1,359.00",S,https://amber.co.nz/gv-f~fold-rearfab-120-1610-grqrg120c-grandview
Grandview,GV-GRQRG150C,"GRQRG150C  Fast Fold Rear fabric 150"" 16:10 HD GRQRG150C",EACH,"$1,030.00","$1,184.50","$1,819.00",S,https://amber.co.nz/gv-f~fold-rearfab150hd-1610-grqrg150c-grandview
Grandview,GV-GRQRG200C,"GRQRG200C  Fast Fold Rear fabric 200"" 16:10 HD LS-Z200(16:10)RE3-CII Fabric O",EACH,"$1,495.00","$1,719.25","$2,649.00",S,https://amber.co.nz/gv-f~fold-rear-fab-2001610-grqrg200c-grandview
Grandview,GV-GRQRG300C,GRQRG300C Fast Fold Rear  Pro surface to suit GRQQG300C,EACH,"$2,659.00","$3,057.85","$4,699.00",I,https://amber.co.nz/fast-fold-rear-pro-surface-to-suit-grqqg300c-grandview-grqrg300c
Grandview,GV-ALRUST100H,"ALRUST100H  ALR 100"" 16:9 PE-L100(16:9)DY5(R4) Ambient Light Rejecting screen",EACH,"$1,193.00","$1,371.95","$2,109.00",S,https://amber.co.nz/grandview-alr-100
Grandview,GV-ALRUST120H,"ALRUST120H  ALR 120"" 16:9 PE-L120(16:9)DY5(R4) Ambient Light Rejecting screen",EACH,"$2,386.00","$2,743.90","$4,219.00",S,https://amber.co.nz/grandview-alr-120 inch ambient light rejection
Grandview,GV-EDGE120HR4-AT,"EDGE120HR4-AT Fix Frame /EDGE/120""/16:9 15mm/ Acoustic Grandview",EACH,"$1,403.00","$1,613.45","$2,479.00",S,https://amber.co.nz/15mm-edge-f~frame--acoustic
Grandview,GV-EDGE150HR4-AT,"EDGE150HR4-AT Fix Frame /EDGE/150""/16:9 15mm /Acoustic Grandview",EACH,"$1,855.00","$2,133.25","$3,279.00",S,https://amber.co.nz/edge-screen-acoustic-transp-15mm-frame-169-150in
Grandview,GV-EDGE4K130CR4,"EDGE4K130CR4 Fix Frame / EDGE/130""/16:1015mm/ 4k Grandview",EACH,"$1,414.00","$1,626.10","$2,499.00",S,https://amber.co.nz/fix-frame~-edge~130~~1610-15mm~-4k
Grandview,GV-EDGE4K130HR4,"EDGE4K130HR4 Fix Frame / EDGE/130""/16:9 15mm/4K Grandview",EACH,"$1,408.00","$1,619.20","$2,489.00",S,https://amber.co.nz/edge-fix-frame-130in-169
Grandview,GV-EDGE4K140CR4,"EDGE4K140CR4 Fix Frame / EDGE/140""/16:10 15mm /4K Grandview",EACH,"$1,569.00","$1,804.35","$2,779.00",S,https://amber.co.nz/fix-frame~edge~140in~1610
Grandview,GV-EDGE4K140HR4,"EDGE4K140HR4 Fix Frame / EDGE/140""/16:9 15mm/4K Grandview",EACH,"$1,474.00","$1,695.10","$2,609.00",S,https://amber.co.nz/fix-frame~edge~140in~169
Grandview,GV-EDGE4K150CR4,"EDGE4K150CR4 Fix Frame / EDGE/150""/16:10 15mm /4K Grandview",EACH,"$1,888.00","$2,171.20","$3,339.00",S,https://amber.co.nz/fix-frame~-edge~150~~1610-15mm-~4k
Grandview,GV-EDGE4K150HR4,"EDGE4K150HR4 Fix Frame / EDGE/150""/16:9 15mm/4K Grandview",EACH,"$1,757.00","$2,020.55","$3,109.00",S,https://amber.co.nz/150~~169~edge-series-screen
Grandview,GV-EDGE8K130HR4,"EDGE8K130HR4 Fix Frame / EDGE/130""/16:9 15mm /8K Grandview",EACH,"$1,553.00","$1,785.95","$2,749.00",S,https://amber.co.nz/fix-frame~-edge~130~~169-15mm-~8k
Grandview,GV-EDGE8K140HR4,"EDGE8K140HR4 Fix Frame / EDGE/140""/16:9 15mm/8K Grandview",EACH,"$1,627.00","$1,871.05","$2,879.00",S,https://amber.co.nz/fix-frame~-edge~140~~169-15mm~8k
Grandview,GV-GREDGE4K120H,GREDGE4K120H  Edge 4K Frame 120 16:9 LF-PE120(16:9)WB5(03),EACH,"$1,234.00","$1,419.10","$2,179.00",S,https://amber.co.nz/grvw-edge-4k-frame-120-169-gredge4k120h-grandview
Grandview,GV-GREDGE4K94C,"GREDGE4K94C Edge 4K Frame 94"" 16:10 LF-PE94(16:10)WB5(03 Grandview",EACH,$924.00,"$1,062.60","$1,629.00",S,https://amber.co.nz/grvw-edge-4k-frame-94-1610-gredge4k94c-grandview
Grandview,GV-GRLFWB108H,"GRLFWB108H Whiteboard 108"" 16:9 Grandview",EACH,"$1,342.00","$1,543.30","$2,369.00",S,https://amber.co.nz/grvw-whiteboard-108-169-grlfwb108h-grandview
Grandview,GV-GRLFWB117H,"GRLFWB117H Whiteboard 117"" 16:9 Grandview",EACH,"$1,561.00","$1,795.15","$2,759.00",I,https://amber.co.nz/grvw-whiteboard-117-169-grlfwb117h-grandview
Grandview,GV-GRLFWB70C,"GRLFWB70C Whiteboard 70"" 16:10 Grandview",EACH,$613.00,$704.95,"$1,079.00",S,https://amber.co.nz/grvw-whiteboard-70-1610-grlfwb70c-grandview
Grandview,GV-GRLFWB80H,"GRLFWB80H Whiteboard 80 16:9 89"" 16:10 Grandview",EACH,$674.00,$775.10,"$1,189.00",S,https://amber.co.nz/grvw-whiteboard-80-169-grlfwb80h-grandview
Grandview,GV-GRLFWB89C,GRLFWB89C Whiteboard   LF-WB89(16:10)RM8(10.8),EACH,$925.00,"$1,063.75","$1,639.00",S,https://amber.co.nz/grvw-whiteboard-89-1610-grlfwb89c-grandview
Grandview,GV-GRHTRC140H,"GRHTRC140H Recessed/140""/16:9   Grandview",EACH,"$1,882.00","$2,164.30","$3,329.00",S,https://amber.co.nz/recessed~140~~169-grandview
Grandview,GV-GRHTRC150C,"GRHTRC150C Recessed/150""/16:10   Grandview",EACH,"$2,132.00","$2,451.80","$3,769.00",S,https://amber.co.nz/recessed~150~~1610-grandview
Grandview,GV-GRHTRC150H,"GRHTRC150H Recessed/150""/16:9   Grandview",EACH,"$2,077.00","$2,388.55","$3,669.00",S,https://amber.co.nz/recessed~150~~169-grandview
Grandview,GV-GRHTRC164C,"GRHTRC164C Recessed/164""/16:10   Grandview",EACH,"$2,403.00","$2,763.45","$4,249.00",I,https://amber.co.nz/recessed~164~~1610-grandview
Grandview,GV-GRHTRC165H,"GRHTRC165H Recessed/165""/16:9   Grandview",EACH,"$2,332.00","$2,681.80","$4,129.00",S,https://amber.co.nz/recessed~165~~169-grandview
